n,j,u[n][j],exact,error
132,0,0.272499,0.271773,0.266249
132,1,0.269144,0.268427,0.266249
132,2,0.259162,0.258472,0.266249
132,3,0.242798,0.242152,0.266249
132,4,0.220456,0.219869,0.266249
132,5,0.192686,0.192173,0.266249
132,6,0.160171,0.159744,0.266249
132,7,0.123712,0.123382,0.266249
132,8,0.084207,0.083983,0.266249
132,9,0.042628,0.042515,0.266249
132,10,0.000000,0.000000,1.#INF00
133,0,0.269828,0.269104,0.268263
133,1,0.266506,0.265791,0.268263
133,2,0.256622,0.255933,0.268263
133,3,0.240418,0.239773,0.268263
133,4,0.218295,0.217710,0.268263
133,5,0.190797,0.190285,0.268263
133,6,0.158601,0.158175,0.268263
133,7,0.122499,0.122171,0.268263
133,8,0.083381,0.083158,0.268263
133,9,0.042210,0.042097,0.268263
133,10,0.000000,0.000000,1.#INF00
134,0,0.267183,0.266461,0.270277
134,1,0.263894,0.263181,0.270277
134,2,0.254106,0.253420,0.270277
134,3,0.238062,0.237419,0.270277
134,4,0.216156,0.215572,0.270277
134,5,0.188927,0.188416,0.270277
134,6,0.157046,0.156622,0.270277
134,7,0.121299,0.120971,0.270277
134,8,0.082564,0.082341,0.270277
134,9,0.041797,0.041684,0.270277
134,10,0.000000,0.000000,1.#INF00
135,0,0.264565,0.263844,0.272292
135,1,0.261307,0.260596,0.272292
135,2,0.251616,0.250931,0.272292
135,3,0.235729,0.235087,0.272292
135,4,0.214037,0.213454,0.272292
135,5,0.187075,0.186566,0.272292
135,6,0.155507,0.155084,0.272292
135,7,0.120110,0.119783,0.272292
135,8,0.081755,0.081532,0.272292
135,9,0.041387,0.041274,0.272292
135,10,0.000000,0.000000,1.#INF00
136,0,0.261972,0.261253,0.274306
136,1,0.258746,0.258036,0.274306
136,2,0.249150,0.248466,0.274306
136,3,0.233418,0.232778,0.274306
136,4,0.211939,0.211358,0.274306
136,5,0.185242,0.184734,0.274306
136,6,0.153983,0.153561,0.274306
136,7,0.118933,0.118606,0.274306
136,8,0.080954,0.080732,0.274306
136,9,0.040981,0.040869,0.274306
136,10,0.000000,0.000000,1.#INF00
137,0,0.259404,0.258687,0.276320
137,1,0.256210,0.255502,0.276320
137,2,0.246708,0.246026,0.276320
137,3,0.231131,0.230492,0.276320
137,4,0.209862,0.209282,0.276320
137,5,0.183426,0.182919,0.276320
137,6,0.152474,0.152053,0.276320
137,7,0.117767,0.117442,0.276320
137,8,0.080160,0.079939,0.276320
137,9,0.040580,0.040468,0.276320
137,10,0.000000,0.000000,1.#INF00
138,0,0.256862,0.256147,0.278334
138,1,0.253699,0.252993,0.278334
138,2,0.244290,0.243610,0.278334
138,3,0.228865,0.228228,0.278334
138,4,0.207805,0.207227,0.278334
138,5,0.181629,0.181123,0.278334
138,6,0.150979,0.150559,0.278334
138,7,0.116613,0.116288,0.278334
138,8,0.079375,0.079154,0.278334
138,9,0.040182,0.040070,0.278334
138,10,0.000000,0.000000,1.#INF00
139,0,0.254344,0.253631,0.280348
139,1,0.251213,0.250508,0.280348
139,2,0.241896,0.241217,0.280348
139,3,0.226622,0.225987,0.280348
139,4,0.205769,0.205192,0.280348
139,5,0.179848,0.179344,0.280348
139,6,0.149500,0.149081,0.280348
139,7,0.115470,0.115146,0.280348
139,8,0.078597,0.078376,0.280348
139,9,0.039788,0.039677,0.280348
139,10,0.000000,0.000000,1.#INF00
140,0,0.251851,0.251140,0.282362
140,1,0.248750,0.248048,0.282362
140,2,0.239525,0.238848,0.282362
140,3,0.224401,0.223767,0.282362
140,4,0.203752,0.203177,0.282362
140,5,0.178086,0.177583,0.282362
140,6,0.148034,0.147616,0.282362
140,7,0.114338,0.114015,0.282362
140,8,0.077826,0.077607,0.282362
140,9,0.039398,0.039287,0.282362
140,10,0.000000,0.000000,1.#INF00
141,0,0.249383,0.248674,0.284376
141,1,0.246312,0.245612,0.284376
141,2,0.237177,0.236503,0.284376
141,3,0.222202,0.221570,0.284376
141,4,0.201755,0.201181,0.284376
141,5,0.176340,0.175839,0.284376
141,6,0.146584,0.146167,0.284376
141,7,0.113217,0.112895,0.284376
141,8,0.077064,0.076844,0.284376
141,9,0.039012,0.038901,0.284376
141,10,0.000000,0.000000,1.#INF00
142,0,0.246939,0.246231,0.286390
142,1,0.243898,0.243200,0.286390
142,2,0.234853,0.234180,0.286390
142,3,0.220024,0.219394,0.286390
142,4,0.199777,0.199205,0.286390
142,5,0.174612,0.174112,0.286390
142,6,0.145147,0.144731,0.286390
142,7,0.112108,0.111787,0.286390
142,8,0.076308,0.076090,0.286390
142,9,0.038630,0.038519,0.286390
142,10,0.000000,0.000000,1.#INF00
143,0,0.244518,0.243813,0.288404
143,1,0.241508,0.240811,0.288404
143,2,0.232551,0.231880,0.288404
143,3,0.217867,0.217239,0.288404
143,4,0.197819,0.197249,0.288404
143,5,0.172901,0.172402,0.288404
143,6,0.143724,0.143310,0.288404
143,7,0.111009,0.110689,0.288404
143,8,0.075560,0.075342,0.288404
143,9,0.038251,0.038141,0.288404
143,10,0.000000,0.000000,1.#INF00
144,0,0.242122,0.241419,0.290418
144,1,0.239141,0.238446,0.290418
144,2,0.230271,0.229603,0.290418
144,3,0.215732,0.215106,0.290418
144,4,0.195881,0.195312,0.290418
144,5,0.171206,0.170709,0.290418
144,6,0.142316,0.141902,0.290418
144,7,0.109921,0.109602,0.290418
144,8,0.074820,0.074602,0.290418
144,9,0.037876,0.037766,0.290418
144,10,0.000000,0.000000,1.#INF00
145,0,0.239749,0.239048,0.292432
145,1,0.236797,0.236105,0.292432
145,2,0.228015,0.227348,0.292432
145,3,0.213618,0.212993,0.292432
145,4,0.193961,0.193394,0.292432
145,5,0.169528,0.169032,0.292432
145,6,0.140921,0.140509,0.292432
145,7,0.108844,0.108525,0.292432
145,8,0.074086,0.073870,0.292432
145,9,0.037505,0.037395,0.292432
145,10,0.000000,0.000000,1.#INF00
146,0,0.237399,0.236700,0.294446
146,1,0.234476,0.233786,0.294446
146,2,0.225780,0.225115,0.294446
146,3,0.211524,0.210901,0.294446
146,4,0.192060,0.191494,0.294446
146,5,0.167866,0.167372,0.294446
146,6,0.139540,0.139129,0.294446
146,7,0.107777,0.107459,0.294446
146,8,0.073360,0.073144,0.294446
146,9,0.037137,0.037028,0.294446
146,10,0.000000,0.000000,1.#INF00
147,0,0.235072,0.234375,0.296459
147,1,0.232178,0.231490,0.296459
147,2,0.223567,0.222904,0.296459
147,3,0.209451,0.208830,0.296459
147,4,0.190177,0.189614,0.296459
147,5,0.166221,0.165728,0.296459
147,6,0.138172,0.137762,0.296459
147,7,0.106721,0.106404,0.296459
147,8,0.072641,0.072426,0.296459
147,9,0.036773,0.036664,0.296459
147,10,0.000000,0.000000,1.#INF00
148,0,0.232768,0.232073,0.298473
148,1,0.229902,0.229216,0.298473
148,2,0.221376,0.220715,0.298473
148,3,0.207398,0.206779,0.298473
148,4,0.188313,0.187751,0.298473
148,5,0.164592,0.164101,0.298473
148,6,0.136818,0.136409,0.298473
148,7,0.105675,0.105359,0.298473
148,8,0.071929,0.071715,0.298473
148,9,0.036413,0.036304,0.298473
148,10,0.000000,0.000000,1.#INF00
149,0,0.230487,0.229794,0.300487
149,1,0.227649,0.226965,0.300487
149,2,0.219206,0.218547,0.300487
149,3,0.205365,0.204748,0.300487
149,4,0.186468,0.185907,0.300487
149,5,0.162979,0.162489,0.300487
149,6,0.135477,0.135070,0.300487
149,7,0.104639,0.104324,0.300487
149,8,0.071224,0.071010,0.300487
149,9,0.036056,0.035948,0.300487
149,10,0.000000,0.000000,1.#INF00
150,0,0.228228,0.227537,0.302500
150,1,0.225418,0.224736,0.302500
150,2,0.217058,0.216401,0.302500
150,3,0.203352,0.202737,0.302500
150,4,0.184640,0.184082,0.302500
150,5,0.161381,0.160893,0.302500
150,6,0.134149,0.133743,0.302500
150,7,0.103613,0.103300,0.302500
150,8,0.070526,0.070313,0.302500
150,9,0.035703,0.035595,0.302500
150,10,0.000000,0.000000,1.#INF00
151,0,0.225991,0.225303,0.304514
151,1,0.223209,0.222529,0.304514
151,2,0.214930,0.214276,0.304514
151,3,0.201359,0.200746,0.304514
151,4,0.182830,0.182274,0.304514
151,5,0.159800,0.159313,0.304514
151,6,0.132834,0.132430,0.304514
151,7,0.102598,0.102285,0.304514
151,8,0.069835,0.069622,0.304514
151,9,0.035353,0.035245,0.304514
151,10,0.000000,0.000000,1.#INF00
152,0,0.223776,0.223090,0.306527
152,1,0.221021,0.220343,0.306527
152,2,0.212824,0.212171,0.306527
152,3,0.199386,0.198775,0.306527
152,4,0.181039,0.180484,0.306527
152,5,0.158234,0.157748,0.306527
152,6,0.131532,0.131129,0.306527
152,7,0.101592,0.101281,0.306527
152,8,0.069151,0.068939,0.306527
152,9,0.035006,0.034899,0.306527
152,10,0.000000,0.000000,1.#INF00
153,0,0.221583,0.220899,0.308541
153,1,0.218855,0.218179,0.308541
153,2,0.210738,0.210087,0.308541
153,3,0.197432,0.196822,0.308541
153,4,0.179264,0.178711,0.308541
153,5,0.156683,0.156199,0.308541
153,6,0.130243,0.129841,0.308541
153,7,0.100596,0.100286,0.308541
153,8,0.068473,0.068262,0.308541
153,9,0.034663,0.034556,0.308541
153,10,0.000000,0.000000,1.#INF00
154,0,0.219411,0.218730,0.310554
154,1,0.216710,0.216037,0.310554
154,2,0.208672,0.208024,0.310554
154,3,0.195497,0.194889,0.310554
154,4,0.177507,0.176956,0.310554
154,5,0.155147,0.154665,0.310554
154,6,0.128967,0.128566,0.310554
154,7,0.099610,0.099301,0.310554
154,8,0.067802,0.067591,0.310554
154,9,0.034323,0.034217,0.310554
154,10,0.000000,0.000000,1.#INF00
155,0,0.217261,0.216581,0.312568
155,1,0.214586,0.213915,0.312568
155,2,0.206627,0.205981,0.312568
155,3,0.193581,0.192975,0.312568
155,4,0.175767,0.175218,0.312568
155,5,0.153626,0.153146,0.312568
155,6,0.127703,0.127303,0.312568
155,7,0.098634,0.098326,0.312568
155,8,0.067137,0.066927,0.312568
155,9,0.033987,0.033881,0.312568
155,10,0.000000,0.000000,1.#INF00
156,0,0.215131,0.214454,0.314581
156,1,0.212483,0.211814,0.314581
156,2,0.204602,0.203958,0.314581
156,3,0.191683,0.191080,0.314581
156,4,0.174045,0.173497,0.314581
156,5,0.152121,0.151642,0.314581
156,6,0.126451,0.126053,0.314581
156,7,0.097667,0.097360,0.314581
156,8,0.066479,0.066270,0.314581
156,9,0.033654,0.033548,0.314581
156,10,0.000000,0.000000,1.#INF00
157,0,0.213023,0.212348,0.316595
157,1,0.210400,0.209734,0.316595
157,2,0.202597,0.201955,0.316595
157,3,0.189805,0.189204,0.316595
157,4,0.172339,0.171793,0.316595
157,5,0.150630,0.150153,0.316595
157,6,0.125212,0.124815,0.316595
157,7,0.096710,0.096404,0.316595
157,8,0.065828,0.065619,0.316595
157,9,0.033324,0.033219,0.316595
157,10,0.000000,0.000000,1.#INF00
158,0,0.210935,0.210263,0.318608
158,1,0.208338,0.207674,0.318608
158,2,0.200611,0.199972,0.318608
158,3,0.187944,0.187345,0.318608
158,4,0.170650,0.170106,0.318608
158,5,0.149153,0.148678,0.318608
158,6,0.123984,0.123589,0.318608
158,7,0.095762,0.095457,0.318608
158,8,0.065182,0.064975,0.318608
158,9,0.032997,0.032892,0.318608
158,10,0.000000,0.000000,1.#INF00
159,0,0.208867,0.208198,0.320621
159,1,0.206296,0.205634,0.320621
159,2,0.198645,0.198008,0.320621
159,3,0.186102,0.185506,0.320621
159,4,0.168977,0.168435,0.320621
159,5,0.147692,0.147218,0.320621
159,6,0.122769,0.122376,0.320621
159,7,0.094824,0.094520,0.320621
159,8,0.064544,0.064337,0.320621
159,9,0.032674,0.032569,0.320621
159,10,0.000000,0.000000,1.#INF00
160,0,0.206820,0.206153,0.322634
160,1,0.204274,0.203615,0.322634
160,2,0.196698,0.196063,0.322634
160,3,0.184278,0.183684,0.322634
160,4,0.167321,0.166781,0.322634
160,5,0.146244,0.145772,0.322634
160,6,0.121566,0.121174,0.322634
160,7,0.093894,0.093592,0.322634
160,8,0.063911,0.063705,0.322634
160,9,0.032354,0.032249,0.322634
160,10,0.000000,0.000000,1.#INF00
161,0,0.204793,0.204128,0.324648
161,1,0.202272,0.201615,0.324648
161,2,0.194770,0.194138,0.324648
161,3,0.182472,0.181880,0.324648
161,4,0.165681,0.165143,0.324648
161,5,0.144811,0.144341,0.324648
161,6,0.120374,0.119984,0.324648
161,7,0.092974,0.092672,0.324648
161,8,0.063285,0.063079,0.324648
161,9,0.032037,0.031933,0.324648
161,10,0.000000,0.000000,1.#INF00
162,0,0.202786,0.202124,0.326661
162,1,0.200289,0.199635,0.326661
162,2,0.192861,0.192231,0.326661
162,3,0.180684,0.180093,0.326661
162,4,0.164057,0.163521,0.326661
162,5,0.143391,0.142923,0.326661
162,6,0.119195,0.118805,0.326661
162,7,0.092063,0.091762,0.326661
162,8,0.062664,0.062460,0.326661
162,9,0.031723,0.031619,0.326661
162,10,0.000000,0.000000,1.#INF00
163,0,0.200798,0.200139,0.328674
163,1,0.198326,0.197674,0.328674
163,2,0.190971,0.190343,0.328674
163,3,0.178913,0.178325,0.328674
163,4,0.162449,0.161915,0.328674
163,5,0.141986,0.141519,0.328674
163,6,0.118026,0.117638,0.328674
163,7,0.091161,0.090861,0.328674
163,8,0.062050,0.061846,0.328674
163,9,0.031412,0.031309,0.328674
163,10,0.000000,0.000000,1.#INF00
164,0,0.198830,0.198173,0.330687
164,1,0.196383,0.195733,0.330687
164,2,0.189099,0.188474,0.330687
164,3,0.177159,0.176573,0.330687
164,4,0.160857,0.160325,0.330687
164,5,0.140594,0.140129,0.330687
164,6,0.116870,0.116483,0.330687
164,7,0.090267,0.089969,0.330687
164,8,0.061442,0.061239,0.330687
164,9,0.031104,0.031001,0.330687
164,10,0.000000,0.000000,1.#INF00
165,0,0.196882,0.196227,0.332700
165,1,0.194458,0.193811,0.332700
165,2,0.187246,0.186623,0.332700
165,3,0.175423,0.174839,0.332700
165,4,0.159281,0.158751,0.332700
165,5,0.139216,0.138753,0.332700
165,6,0.115724,0.115339,0.332700
165,7,0.089382,0.089085,0.332700
165,8,0.060840,0.060637,0.332700
165,9,0.030799,0.030697,0.332700
165,10,0.000000,0.000000,1.#INF00
166,0,0.194952,0.194300,0.334713
166,1,0.192552,0.191907,0.334713
166,2,0.185410,0.184790,0.334713
166,3,0.173704,0.173122,0.334713
166,4,0.157720,0.157192,0.334713
166,5,0.137852,0.137391,0.334713
166,6,0.114590,0.114206,0.334713
166,7,0.088506,0.088210,0.334713
166,8,0.060244,0.060042,0.334713
166,9,0.030497,0.030395,0.334713
166,10,0.000000,0.000000,1.#INF00
167,0,0.193041,0.192391,0.336726
167,1,0.190665,0.190023,0.336726
167,2,0.183593,0.182975,0.336726
167,3,0.172001,0.171422,0.336726
167,4,0.156174,0.155648,0.336726
167,5,0.136501,0.136041,0.336726
167,6,0.113467,0.113085,0.336726
167,7,0.087639,0.087344,0.336726
167,8,0.059653,0.059452,0.336726
167,9,0.030198,0.030097,0.336726
167,10,0.000000,0.000000,1.#INF00
168,0,0.191149,0.190502,0.338739
168,1,0.188796,0.188156,0.338739
168,2,0.181794,0.181178,0.338739
168,3,0.170315,0.169738,0.338739
168,4,0.154643,0.154119,0.338739
168,5,0.135163,0.134705,0.338739
168,6,0.112355,0.111974,0.338739
168,7,0.086780,0.086486,0.338739
168,8,0.059068,0.058868,0.338739
168,9,0.029902,0.029801,0.338739
168,10,0.000000,0.000000,1.#INF00
169,0,0.189276,0.188631,0.340752
169,1,0.186946,0.186309,0.340752
169,2,0.180012,0.179399,0.340752
169,3,0.168646,0.168071,0.340752
169,4,0.153127,0.152606,0.340752
169,5,0.133838,0.133382,0.340752
169,6,0.111254,0.110874,0.340752
169,7,0.085929,0.085637,0.340752
169,8,0.058489,0.058290,0.340752
169,9,0.029609,0.029508,0.340752
169,10,0.000000,0.000000,1.#INF00
170,0,0.187421,0.186778,0.342765
170,1,0.185113,0.184479,0.342765
170,2,0.178248,0.177637,0.342765
170,3,0.166993,0.166421,0.342765
170,4,0.151627,0.151107,0.342765
170,5,0.132526,0.132072,0.342765
170,6,0.110163,0.109786,0.342765
170,7,0.085087,0.084796,0.342765
170,8,0.057916,0.057718,0.342765
170,9,0.029319,0.029219,0.342765
170,10,0.000000,0.000000,1.#INF00
171,0,0.185584,0.184944,0.344777
171,1,0.183299,0.182667,0.344777
171,2,0.176501,0.175892,0.344777
171,3,0.165356,0.164786,0.344777
171,4,0.150140,0.149623,0.344777
171,5,0.131228,0.130775,0.344777
171,6,0.109083,0.108707,0.344777
171,7,0.084253,0.083963,0.344777
171,8,0.057349,0.057151,0.344777
171,9,0.029032,0.028932,0.344777
171,10,0.000000,0.000000,1.#INF00
172,0,0.183765,0.183128,0.346790
172,1,0.181502,0.180873,0.346790
172,2,0.174771,0.174165,0.346790
172,3,0.163736,0.163168,0.346790
172,4,0.148669,0.148153,0.346790
172,5,0.129941,0.129491,0.346790
172,6,0.108014,0.107640,0.346790
172,7,0.083428,0.083138,0.346790
172,8,0.056786,0.056590,0.346790
172,9,0.028747,0.028647,0.346790
172,10,0.000000,0.000000,1.#INF00
173,0,0.181964,0.181329,0.348803
173,1,0.179724,0.179097,0.348803
173,2,0.173058,0.172454,0.348803
173,3,0.162131,0.161565,0.348803
173,4,0.147212,0.146698,0.348803
173,5,0.128668,0.128219,0.348803
173,6,0.106956,0.106583,0.348803
173,7,0.082610,0.082322,0.348803
173,8,0.056230,0.056034,0.348803
173,9,0.028465,0.028366,0.348803
173,10,0.000000,0.000000,1.#INF00
174,0,0.180180,0.179548,0.350815
174,1,0.177962,0.177338,0.350815
174,2,0.171362,0.170761,0.350815
174,3,0.160542,0.159979,0.350815
174,4,0.145769,0.145258,0.350815
174,5,0.127407,0.126960,0.350815
174,6,0.105907,0.105536,0.350815
174,7,0.081800,0.081513,0.350815
174,8,0.055679,0.055483,0.350815
174,9,0.028186,0.028088,0.350815
174,10,0.000000,0.000000,1.#INF00
175,0,0.178414,0.177785,0.352828
175,1,0.176218,0.175596,0.352828
175,2,0.169682,0.169084,0.352828
175,3,0.158968,0.158408,0.352828
175,4,0.144340,0.143831,0.352828
175,5,0.126158,0.125713,0.352828
175,6,0.104869,0.104499,0.352828
175,7,0.080998,0.080713,0.352828
175,8,0.055133,0.054939,0.352828
175,9,0.027910,0.027812,0.352828
175,10,0.000000,0.000000,1.#INF00
176,0,0.176666,0.176039,0.354841
176,1,0.174491,0.173872,0.354841
176,2,0.168019,0.167423,0.354841
176,3,0.157410,0.156852,0.354841
176,4,0.142926,0.142418,0.354841
176,5,0.124922,0.124478,0.354841
176,6,0.103842,0.103473,0.354841
176,7,0.080205,0.079920,0.354841
176,8,0.054593,0.054399,0.354841
176,9,0.027637,0.027539,0.354841
176,10,0.000000,0.000000,1.#INF00
177,0,0.174934,0.174310,0.356853
177,1,0.172781,0.172164,0.356853
177,2,0.166372,0.165779,0.356853
177,3,0.155868,0.155311,0.356853
177,4,0.141525,0.141020,0.356853
177,5,0.123697,0.123256,0.356853
177,6,0.102824,0.102457,0.356853
177,7,0.079418,0.079135,0.356853
177,8,0.054058,0.053865,0.356853
177,9,0.027366,0.027268,0.356853
177,10,0.000000,0.000000,1.#INF00
178,0,0.173220,0.172598,0.358866
178,1,0.171087,0.170473,0.358866
178,2,0.164742,0.164151,0.358866
178,3,0.154340,0.153786,0.358866
178,4,0.140138,0.139635,0.358866
178,5,0.122485,0.122045,0.358866
178,6,0.101816,0.101451,0.358866
178,7,0.078640,0.078358,0.358866
178,8,0.053528,0.053336,0.358866
178,9,0.027098,0.027000,0.358866
178,10,0.000000,0.000000,1.#INF00
179,0,0.171522,0.170903,0.360878
179,1,0.169410,0.168799,0.360878
179,2,0.163127,0.162538,0.360878
179,3,0.152827,0.152276,0.360878
179,4,0.138764,0.138263,0.360878
179,5,0.121284,0.120847,0.360878
179,6,0.100818,0.100454,0.360878
179,7,0.077869,0.077588,0.360878
179,8,0.053003,0.052812,0.360878
179,9,0.026832,0.026735,0.360878
179,10,0.000000,0.000000,1.#INF00
180,0,0.169841,0.169225,0.362891
180,1,0.167750,0.167141,0.362891
180,2,0.161528,0.160942,0.362891
180,3,0.151329,0.150780,0.362891
180,4,0.137404,0.136906,0.362891
180,5,0.120096,0.119660,0.362891
180,6,0.099830,0.099468,0.362891
180,7,0.077106,0.076826,0.362891
180,8,0.052484,0.052293,0.362891
180,9,0.026569,0.026473,0.362891
180,10,0.000000,0.000000,1.#INF00
181,0,0.168176,0.167563,0.364903
181,1,0.166106,0.165500,0.364903
181,2,0.159945,0.159361,0.364903
181,3,0.149846,0.149299,0.364903
181,4,0.136057,0.135561,0.364903
181,5,0.118919,0.118485,0.364903
181,6,0.098852,0.098491,0.364903
181,7,0.076350,0.076072,0.364903
181,8,0.051969,0.051780,0.364903
181,9,0.026309,0.026213,0.364903
181,10,0.000000,0.000000,1.#INF00
182,0,0.166528,0.165917,0.366915
182,1,0.164478,0.163874,0.366915
182,2,0.158377,0.157796,0.366915
182,3,0.148377,0.147833,0.366915
182,4,0.134724,0.134230,0.366915
182,5,0.117753,0.117321,0.366915
182,6,0.097883,0.097524,0.366915
182,7,0.075602,0.075325,0.366915
182,8,0.051460,0.051271,0.366915
182,9,0.026051,0.025955,0.366915
182,10,0.000000,0.000000,1.#INF00
183,0,0.164896,0.164287,0.368928
183,1,0.162866,0.162265,0.368928
183,2,0.156825,0.156247,0.368928
183,3,0.146923,0.146381,0.368928
183,4,0.133404,0.132911,0.368928
183,5,0.116599,0.116169,0.368928
183,6,0.096923,0.096566,0.368928
183,7,0.074861,0.074585,0.368928
183,8,0.050956,0.050768,0.368928
183,9,0.025795,0.025700,0.368928
183,10,0.000000,0.000000,1.#INF00
184,0,0.163280,0.162674,0.370940
184,1,0.161269,0.160671,0.370940
184,2,0.155288,0.154712,0.370940
184,3,0.145483,0.144944,0.370940
184,4,0.132096,0.131606,0.370940
184,5,0.115456,0.115028,0.370940
184,6,0.095973,0.095617,0.370940
184,7,0.074127,0.073852,0.370940
184,8,0.050456,0.050269,0.370940
184,9,0.025543,0.025448,0.370940
184,10,0.000000,0.000000,1.#INF00
185,0,0.161679,0.161076,0.372952
185,1,0.159689,0.159093,0.372952
185,2,0.153766,0.153193,0.372952
185,3,0.144057,0.143520,0.372952
185,4,0.130801,0.130314,0.372952
185,5,0.114325,0.113898,0.372952
185,6,0.095033,0.094678,0.372952
185,7,0.073401,0.073127,0.372952
185,8,0.049962,0.049775,0.372952
185,9,0.025292,0.025198,0.372952
185,10,0.000000,0.000000,1.#INF00
186,0,0.160095,0.159494,0.374964
186,1,0.158124,0.157531,0.374964
186,2,0.152259,0.151688,0.374964
186,3,0.142645,0.142111,0.374964
186,4,0.129519,0.129034,0.374964
186,5,0.113204,0.112780,0.374964
186,6,0.094101,0.093748,0.374964
186,7,0.072681,0.072409,0.374964
186,8,0.049472,0.049286,0.374964
186,9,0.025044,0.024950,0.374964
186,10,0.000000,0.000000,1.#INF00
187,0,0.158526,0.157928,0.376976
187,1,0.156574,0.155984,0.376976
187,2,0.150767,0.150198,0.376976
187,3,0.141247,0.140715,0.376976
187,4,0.128250,0.127766,0.376976
187,5,0.112095,0.111672,0.376976
187,6,0.093179,0.092828,0.376976
187,7,0.071969,0.071698,0.376976
187,8,0.048987,0.048802,0.376976
187,9,0.024799,0.024705,0.376976
187,10,0.000000,0.000000,1.#INF00
188,0,0.156972,0.156377,0.378988
188,1,0.155039,0.154452,0.378988
188,2,0.149289,0.148723,0.378988
188,3,0.139863,0.139333,0.378988
188,4,0.126993,0.126512,0.378988
188,5,0.110996,0.110575,0.378988
188,6,0.092266,0.091916,0.378988
188,7,0.071264,0.070994,0.378988
188,8,0.048507,0.048323,0.378988
188,9,0.024556,0.024463,0.378988
188,10,0.000000,0.000000,1.#INF00
189,0,0.155433,0.154841,0.381000
189,1,0.153520,0.152935,0.381000
189,2,0.147826,0.147263,0.381000
189,3,0.138492,0.137965,0.381000
189,4,0.125748,0.125269,0.381000
189,5,0.109908,0.109489,0.381000
189,6,0.091361,0.091013,0.381000
189,7,0.070565,0.070296,0.381000
189,8,0.048032,0.047849,0.381000
189,9,0.024315,0.024222,0.381000
189,10,0.000000,0.000000,1.#INF00
190,0,0.153910,0.153320,0.383012
190,1,0.152015,0.151433,0.383012
190,2,0.146377,0.145816,0.383012
190,3,0.137135,0.136610,0.383012
190,4,0.124516,0.124039,0.383012
190,5,0.108831,0.108414,0.383012
190,6,0.090466,0.090120,0.383012
190,7,0.069874,0.069606,0.383012
190,8,0.047561,0.047379,0.383012
190,9,0.024077,0.023985,0.383012
190,10,0.000000,0.000000,1.#INF00
191,0,0.152402,0.151815,0.385024
191,1,0.150525,0.149946,0.385024
191,2,0.144942,0.144384,0.385024
191,3,0.135791,0.135268,0.385024
191,4,0.123295,0.122821,0.385024
191,5,0.107764,0.107349,0.385024
191,6,0.089579,0.089234,0.385024
191,7,0.069189,0.068922,0.385024
191,8,0.047095,0.046913,0.385024
191,9,0.023841,0.023749,0.385024
191,10,0.000000,0.000000,1.#INF00
192,0,0.150908,0.150324,0.387036
192,1,0.149050,0.148473,0.387036
192,2,0.143522,0.142966,0.387036
192,3,0.134460,0.133939,0.387036
192,4,0.122087,0.121614,0.387036
192,5,0.106708,0.106295,0.387036
192,6,0.088701,0.088358,0.387036
192,7,0.068511,0.068246,0.387036
192,8,0.046633,0.046453,0.387036
192,9,0.023607,0.023516,0.387036
192,10,0.000000,0.000000,1.#INF00
193,0,0.149429,0.148847,0.389048
193,1,0.147589,0.147015,0.389048
193,2,0.142115,0.141562,0.389048
193,3,0.133142,0.132624,0.389048
193,4,0.120890,0.120420,0.389048
193,5,0.105662,0.105251,0.389048
193,6,0.087832,0.087490,0.389048
193,7,0.067839,0.067575,0.389048
193,8,0.046176,0.045996,0.389048
193,9,0.023376,0.023285,0.389048
193,10,0.000000,0.000000,1.#INF00
194,0,0.147964,0.147386,0.391060
194,1,0.146143,0.145571,0.391060
194,2,0.140722,0.140172,0.391060
194,3,0.131837,0.131321,0.391060
194,4,0.119706,0.119237,0.391060
194,5,0.104626,0.104217,0.391060
194,6,0.086971,0.086631,0.391060
194,7,0.067174,0.066912,0.391060
194,8,0.045723,0.045545,0.391060
194,9,0.023147,0.023056,0.391060
194,10,0.000000,0.000000,1.#INF00
195,0,0.146514,0.145938,0.393072
195,1,0.144710,0.144141,0.393072
195,2,0.139343,0.138795,0.393072
195,3,0.130545,0.130032,0.393072
195,4,0.118532,0.118066,0.393072
195,5,0.103601,0.103194,0.393072
195,6,0.086119,0.085780,0.393072
195,7,0.066516,0.066255,0.393072
195,8,0.045275,0.045097,0.393072
195,9,0.022920,0.022830,0.393072
195,10,0.000000,0.000000,1.#INF00
196,0,0.145078,0.144505,0.395084
196,1,0.143292,0.142726,0.395084
196,2,0.137977,0.137432,0.395084
196,3,0.129265,0.128755,0.395084
196,4,0.117371,0.116907,0.395084
196,5,0.102586,0.102180,0.395084
196,6,0.085275,0.084938,0.395084
196,7,0.065864,0.065604,0.395084
196,8,0.044832,0.044654,0.395084
196,9,0.022695,0.022606,0.395084
196,10,0.000000,0.000000,1.#INF00
197,0,0.143656,0.143086,0.397095
197,1,0.141887,0.141324,0.397095
197,2,0.136625,0.136083,0.397095
197,3,0.127998,0.127490,0.397095
197,4,0.116220,0.115759,0.397095
197,5,0.101580,0.101177,0.397095
197,6,0.084439,0.084104,0.397095
197,7,0.065218,0.064960,0.397095
197,8,0.044392,0.044216,0.397095
197,9,0.022473,0.022384,0.397095
197,10,0.000000,0.000000,1.#INF00
198,0,0.142248,0.141680,0.399107
198,1,0.140497,0.139936,0.399107
198,2,0.135286,0.134746,0.399107
