n,j,u[n][j],exact,error
132,3,0.244350,0.242152,0.899671
132,4,0.221865,0.219869,0.899671
132,5,0.193917,0.192173,0.899671
132,6,0.161194,0.159744,0.899671
132,7,0.124503,0.123382,0.899671
132,8,0.084745,0.083983,0.899671
132,9,0.042901,0.042515,0.899671
132,10,0.000000,0.000000,1.#INF00
133,0,0.271566,0.269104,0.906456
133,1,0.268222,0.265791,0.906456
133,2,0.258274,0.255933,0.906456
133,3,0.241967,0.239773,0.906456
133,4,0.219701,0.217710,0.906456
133,5,0.192026,0.190285,0.906456
133,6,0.159622,0.158175,0.906456
133,7,0.123288,0.122171,0.906456
133,8,0.083918,0.083158,0.906456
133,9,0.042482,0.042097,0.906456
133,10,0.000000,0.000000,1.#INF00
134,0,0.268917,0.266461,0.913240
134,1,0.265606,0.263181,0.913240
134,2,0.255755,0.253420,0.913240
134,3,0.239607,0.237419,0.913240
134,4,0.217558,0.215572,0.913240
134,5,0.190153,0.188416,0.913240
134,6,0.158065,0.156622,0.913240
134,7,0.122086,0.120971,0.913240
134,8,0.083100,0.082341,0.913240
134,9,0.042068,0.041684,0.913240
134,10,0.000000,0.000000,1.#INF00
135,0,0.266294,0.263844,0.920024
135,1,0.263016,0.260596,0.920024
135,2,0.253261,0.250931,0.920024
135,3,0.237270,0.235087,0.920024
135,4,0.215436,0.213454,0.920024
135,5,0.188298,0.186566,0.920024
135,6,0.156524,0.155084,0.920024
135,7,0.120895,0.119783,0.920024
135,8,0.082289,0.081532,0.920024
135,9,0.041658,0.041274,0.920024
135,10,0.000000,0.000000,1.#INF00
136,0,0.263697,0.261253,0.926807
136,1,0.260450,0.258036,0.926807
136,2,0.250791,0.248466,0.926807
136,3,0.234956,0.232778,0.926807
136,4,0.213335,0.211358,0.926807
136,5,0.186462,0.184734,0.926807
136,6,0.154997,0.153561,0.926807
136,7,0.119716,0.118606,0.926807
136,8,0.081487,0.080732,0.926807
136,9,0.041251,0.040869,0.926807
136,10,0.000000,0.000000,1.#INF00
137,0,0.261125,0.258687,0.933590
137,1,0.257910,0.255502,0.933590
137,2,0.248345,0.246026,0.933590
137,3,0.232664,0.230492,0.933590
137,4,0.211255,0.209282,0.933590
137,5,0.184643,0.182919,0.933590
137,6,0.153485,0.152053,0.933590
137,7,0.118548,0.117442,0.933590
137,8,0.080692,0.079939,0.933590
137,9,0.040849,0.040468,0.933590
137,10,0.000000,0.000000,1.#INF00
138,0,0.258578,0.256147,0.940372
138,1,0.255395,0.252993,0.940372
138,2,0.245922,0.243610,0.940372
138,3,0.230395,0.228228,0.940372
138,4,0.209194,0.207227,0.940372
138,5,0.182842,0.181123,0.940372
138,6,0.151988,0.150559,0.940372
138,7,0.117392,0.116288,0.940372
138,8,0.079905,0.079154,0.940372
138,9,0.040451,0.040070,0.940372
138,10,0.000000,0.000000,1.#INF00
139,0,0.256056,0.253631,0.947154
139,1,0.252904,0.250508,0.947154
139,2,0.243524,0.241217,0.947154
139,3,0.228148,0.225987,0.947154
139,4,0.207154,0.205192,0.947154
139,5,0.181059,0.179344,0.947154
139,6,0.150506,0.149081,0.947154
139,7,0.116247,0.115146,0.947154
139,8,0.079126,0.078376,0.947154
139,9,0.040056,0.039677,0.947154
139,10,0.000000,0.000000,1.#INF00
140,0,0.253559,0.251140,0.953936
140,1,0.250437,0.248048,0.953936
140,2,0.241149,0.238848,0.953936
140,3,0.225923,0.223767,0.953936
140,4,0.205133,0.203177,0.953936
140,5,0.179293,0.177583,0.953936
140,6,0.149038,0.147616,0.953936
140,7,0.115113,0.114015,0.953936
140,8,0.078354,0.077607,0.953936
140,9,0.039665,0.039287,0.953936
140,10,0.000000,0.000000,1.#INF00
141,0,0.251086,0.248674,0.960717
141,1,0.247995,0.245612,0.960717
141,2,0.238797,0.236503,0.960717
141,3,0.223719,0.221570,0.960717
141,4,0.203133,0.201181,0.960717
141,5,0.177544,0.175839,0.960717
141,6,0.147585,0.146167,0.960717
141,7,0.113991,0.112895,0.960717
141,8,0.077590,0.076844,0.960717
141,9,0.039278,0.038901,0.960717
141,10,0.000000,0.000000,1.#INF00
142,0,0.248637,0.246231,0.967497
142,1,0.245576,0.243200,0.967497
142,2,0.236468,0.234180,0.967497
142,3,0.221537,0.219394,0.967497
142,4,0.201151,0.199205,0.967497
142,5,0.175813,0.174112,0.967497
142,6,0.146145,0.144731,0.967497
142,7,0.112879,0.111787,0.967497
142,8,0.076833,0.076090,0.967497
142,9,0.038895,0.038519,0.967497
142,10,0.000000,0.000000,1.#INF00
143,0,0.246212,0.243813,0.974277
143,1,0.243181,0.240811,0.974277
143,2,0.234161,0.231880,0.974277
143,3,0.219376,0.217239,0.974277
143,4,0.199190,0.197249,0.974277
143,5,0.174098,0.172402,0.974277
143,6,0.144720,0.143310,0.974277
143,7,0.111778,0.110689,0.974277
143,8,0.076084,0.075342,0.974277
143,9,0.038516,0.038141,0.974277
143,10,0.000000,0.000000,1.#INF00
144,0,0.243810,0.241419,0.981057
144,1,0.240809,0.238446,0.981057
144,2,0.231878,0.229603,0.981057
144,3,0.217237,0.215106,0.981057
144,4,0.197247,0.195312,0.981057
144,5,0.172400,0.170709,0.981057
144,6,0.143308,0.141902,0.981057
144,7,0.110688,0.109602,0.981057
144,8,0.075342,0.074602,0.981057
144,9,0.038140,0.037766,0.981057
144,10,0.000000,0.000000,1.#INF00
145,0,0.241433,0.239048,0.987836
145,1,0.238460,0.236105,0.987836
145,2,0.229616,0.227348,0.987836
145,3,0.215118,0.212993,0.987836
145,4,0.195323,0.193394,0.987836
145,5,0.170719,0.169032,0.987836
145,6,0.141910,0.140509,0.987836
145,7,0.109608,0.108525,0.987836
145,8,0.074607,0.073870,0.987836
145,9,0.037768,0.037395,0.987836
145,10,0.000000,0.000000,1.#INF00
146,0,0.239078,0.236700,0.994615
146,1,0.236134,0.233786,0.994615
146,2,0.227376,0.225115,0.994615
146,3,0.213020,0.210901,0.994615
146,4,0.193418,0.191494,0.994615
146,5,0.169054,0.167372,0.994615
146,6,0.140526,0.139129,0.994615
146,7,0.108539,0.107459,0.994615
146,8,0.073879,0.073144,0.994615
146,9,0.037400,0.037028,0.994615
146,10,0.000000,0.000000,1.#INF00
147,0,0.236746,0.234375,1.001393
147,1,0.233831,0.231490,1.001393
147,2,0.225159,0.222904,1.001393
147,3,0.210942,0.208830,1.001393
147,4,0.191532,0.189614,1.001393
147,5,0.167405,0.165728,1.001393
147,6,0.139156,0.137762,1.001393
147,7,0.107480,0.106404,1.001393
147,8,0.073159,0.072426,1.001393
147,9,0.037035,0.036664,1.001393
147,10,0.000000,0.000000,1.#INF00
148,0,0.234437,0.232073,1.008171
148,1,0.231551,0.229216,1.008171
148,2,0.222963,0.220715,1.008171
148,3,0.208885,0.206779,1.008171
148,4,0.189663,0.187751,1.008171
148,5,0.165772,0.164101,1.008171
148,6,0.137799,0.136409,1.008171
148,7,0.106432,0.105359,1.008171
148,8,0.072445,0.071715,1.008171
148,9,0.036674,0.036304,1.008171
148,10,0.000000,0.000000,1.#INF00
149,0,0.232150,0.229794,1.014948
149,1,0.229292,0.226965,1.014948
149,2,0.220788,0.218547,1.014948
149,3,0.206848,0.204748,1.014948
149,4,0.187814,0.185907,1.014948
149,5,0.164155,0.162489,1.014948
149,6,0.136455,0.135070,1.014948
149,7,0.105394,0.104324,1.014948
149,8,0.071738,0.071010,1.014948
149,9,0.036316,0.035948,1.014948
149,10,0.000000,0.000000,1.#INF00
150,0,0.229886,0.227537,1.021725
150,1,0.227056,0.224736,1.021725
150,2,0.218635,0.216401,1.021725
150,3,0.204830,0.202737,1.021725
150,4,0.185982,0.184082,1.021725
150,5,0.162554,0.160893,1.021725
150,6,0.135124,0.133743,1.021725
150,7,0.104366,0.103300,1.021725
150,8,0.071039,0.070313,1.021725
150,9,0.035962,0.035595,1.021725
150,10,0.000000,0.000000,1.#INF00
151,0,0.227644,0.225303,1.028501
151,1,0.224841,0.222529,1.028501
151,2,0.216502,0.214276,1.028501
151,3,0.202832,0.200746,1.028501
151,4,0.184168,0.182274,1.028501
151,5,0.160969,0.159313,1.028501
151,6,0.133806,0.132430,1.028501
151,7,0.103348,0.102285,1.028501
151,8,0.070346,0.069622,1.028501
151,9,0.035611,0.035245,1.028501
151,10,0.000000,0.000000,1.#INF00
152,0,0.225424,0.223090,1.035277
152,1,0.222648,0.220343,1.035277
152,2,0.214391,0.212171,1.035277
152,3,0.200854,0.198775,1.035277
152,4,0.182372,0.180484,1.035277
152,5,0.159399,0.157748,1.035277
152,6,0.132501,0.131129,1.035277
152,7,0.102340,0.101281,1.035277
152,8,0.069660,0.068939,1.035277
152,9,0.035264,0.034899,1.035277
152,10,0.000000,0.000000,1.#INF00
153,0,0.223225,0.220899,1.042052
153,1,0.220477,0.218179,1.042052
153,2,0.212300,0.210087,1.042052
153,3,0.198895,0.196822,1.042052
153,4,0.180593,0.178711,1.042052
153,5,0.157844,0.156199,1.042052
153,6,0.131208,0.129841,1.042052
153,7,0.101342,0.100286,1.042052
153,8,0.068980,0.068262,1.042052
153,9,0.034920,0.034556,1.042052
153,10,0.000000,0.000000,1.#INF00
154,0,0.221048,0.218730,1.048827
154,1,0.218327,0.216037,1.048827
154,2,0.210229,0.208024,1.048827
154,3,0.196955,0.194889,1.048827
154,4,0.178832,0.176956,1.048827
154,5,0.156305,0.154665,1.048827
154,6,0.129929,0.128566,1.048827
154,7,0.100354,0.099301,1.048827
154,8,0.068308,0.067591,1.048827
154,9,0.034580,0.034217,1.048827
154,10,0.000000,0.000000,1.#INF00
155,0,0.218892,0.216581,1.055602
155,1,0.216197,0.213915,1.055602
155,2,0.208179,0.205981,1.055602
155,3,0.195034,0.192975,1.055602
155,4,0.177087,0.175218,1.055602
155,5,0.154780,0.153146,1.055602
155,6,0.128662,0.127303,1.055602
155,7,0.099375,0.098326,1.055602
155,8,0.067641,0.066927,1.055602
155,9,0.034242,0.033881,1.055602
155,10,0.000000,0.000000,1.#INF00
156,0,0.216757,0.214454,1.062376
156,1,0.214089,0.211814,1.062376
156,2,0.206148,0.203958,1.062376
156,3,0.193132,0.191080,1.062376
156,4,0.175360,0.173497,1.062376
156,5,0.153270,0.151642,1.062376
156,6,0.127407,0.126053,1.062376
156,7,0.098406,0.097360,1.062376
156,8,0.066982,0.066270,1.062376
156,9,0.033908,0.033548,1.062376
156,10,0.000000,0.000000,1.#INF00
157,0,0.214643,0.212348,1.069149
157,1,0.212000,0.209734,1.069149
157,2,0.204138,0.201955,1.069149
157,3,0.191248,0.189204,1.069149
157,4,0.173650,0.171793,1.069149
157,5,0.151776,0.150153,1.069149
157,6,0.126164,0.124815,1.069149
157,7,0.097446,0.096404,1.069149
157,8,0.066328,0.065619,1.069149
157,9,0.033578,0.033219,1.069149
157,10,0.000000,0.000000,1.#INF00
158,0,0.212550,0.210263,1.075923
158,1,0.209933,0.207674,1.075923
158,2,0.202147,0.199972,1.075923
158,3,0.189383,0.187345,1.075923
158,4,0.171956,0.170106,1.075923
158,5,0.150295,0.148678,1.075923
158,6,0.124934,0.123589,1.075923
158,7,0.096495,0.095457,1.075923
158,8,0.065681,0.064975,1.075923
158,9,0.033250,0.032892,1.075923
158,10,0.000000,0.000000,1.#INF00
159,0,0.210477,0.208198,1.082695
159,1,0.207885,0.205634,1.082695
159,2,0.200175,0.198008,1.082695
159,3,0.187536,0.185506,1.082695
159,4,0.170279,0.168435,1.082695
159,5,0.148829,0.147218,1.082695
159,6,0.123715,0.122376,1.082695
159,7,0.095554,0.094520,1.082695
159,8,0.065041,0.064337,1.082695
159,9,0.032926,0.032569,1.082695
159,10,0.000000,0.000000,1.#INF00
160,0,0.208424,0.206153,1.089467
160,1,0.205858,0.203615,1.089467
160,2,0.198223,0.196063,1.089467
160,3,0.185707,0.183684,1.089467
160,4,0.168618,0.166781,1.089467
160,5,0.147378,0.145772,1.089467
160,6,0.122508,0.121174,1.089467
160,7,0.094622,0.093592,1.089467
160,8,0.064406,0.063705,1.089467
160,9,0.032605,0.032249,1.089467
160,10,0.000000,0.000000,1.#INF00
161,0,0.206391,0.204128,1.096239
161,1,0.203850,0.201615,1.096239
161,2,0.196289,0.194138,1.096239
161,3,0.183896,0.181880,1.096239
161,4,0.166974,0.165143,1.096239
161,5,0.145940,0.144341,1.096239
161,6,0.121314,0.119984,1.096239
161,7,0.093700,0.092672,1.096239
161,8,0.063778,0.063079,1.096239
161,9,0.032287,0.031933,1.096239
161,10,0.000000,0.000000,1.#INF00
162,0,0.204378,0.202124,1.103010
162,1,0.201862,0.199635,1.103010
162,2,0.194375,0.192231,1.103010
162,3,0.182102,0.180093,1.103010
162,4,0.165345,0.163521,1.103010
162,5,0.144517,0.142923,1.103010
162,6,0.120130,0.118805,1.103010
162,7,0.092786,0.091762,1.103010
162,8,0.063156,0.062460,1.103010
162,9,0.031972,0.031619,1.103010
162,10,0.000000,0.000000,1.#INF00
163,0,0.202385,0.200139,1.109781
163,1,0.199893,0.197674,1.109781
163,2,0.192479,0.190343,1.109781
163,3,0.180326,0.178325,1.109781
163,4,0.163733,0.161915,1.109781
163,5,0.143107,0.141519,1.109781
163,6,0.118959,0.117638,1.109781
163,7,0.091881,0.090861,1.109781
163,8,0.062540,0.061846,1.109781
163,9,0.031660,0.031309,1.109781
163,10,0.000000,0.000000,1.#INF00
164,0,0.200411,0.198173,1.116551
164,1,0.197943,0.195733,1.116551
164,2,0.190602,0.188474,1.116551
164,3,0.178567,0.176573,1.116551
164,4,0.162136,0.160325,1.116551
164,5,0.141712,0.140129,1.116551
164,6,0.117798,0.116483,1.116551
164,7,0.090985,0.089969,1.116551
164,8,0.061930,0.061239,1.116551
164,9,0.031351,0.031001,1.116551
164,10,0.000000,0.000000,1.#INF00
165,0,0.198456,0.196227,1.123321
165,1,0.196013,0.193811,1.123321
165,2,0.188743,0.186623,1.123321
165,3,0.176826,0.174839,1.123321
165,4,0.160554,0.158751,1.123321
165,5,0.140330,0.138753,1.123321
165,6,0.116650,0.115339,1.123321
165,7,0.090097,0.089085,1.123321
165,8,0.061326,0.060637,1.123321
165,9,0.031045,0.030697,1.123321
165,10,0.000000,0.000000,1.#INF00
166,0,0.196520,0.194300,1.130091
166,1,0.194101,0.191907,1.130091
166,2,0.186902,0.184790,1.130091
166,3,0.175101,0.173122,1.130091
166,4,0.158988,0.157192,1.130091
166,5,0.138961,0.137391,1.130091
166,6,0.115512,0.114206,1.130091
166,7,0.089218,0.088210,1.130091
166,8,0.060728,0.060042,1.130091
166,9,0.030743,0.030395,1.130091
166,10,0.000000,0.000000,1.#INF00
167,0,0.194604,0.192391,1.136860
167,1,0.192208,0.190023,1.136860
167,2,0.185079,0.182975,1.136860
167,3,0.173393,0.171422,1.136860
167,4,0.157438,0.155648,1.136860
167,5,0.137606,0.136041,1.136860
167,6,0.114385,0.113085,1.136860
167,7,0.088348,0.087344,1.136860
167,8,0.060136,0.059452,1.136860
167,9,0.030443,0.030097,1.136860
167,10,0.000000,0.000000,1.#INF00
168,0,0.192706,0.190502,1.143628
168,1,0.190333,0.188156,1.143628
168,2,0.183274,0.181178,1.143628
168,3,0.171702,0.169738,1.143628
168,4,0.155902,0.154119,1.143628
168,5,0.136263,0.134705,1.143628
168,6,0.113270,0.111974,1.143628
168,7,0.087487,0.086486,1.143628
168,8,0.059549,0.058868,1.143628
168,9,0.030146,0.029801,1.143628
168,10,0.000000,0.000000,1.#INF00
169,0,0.190826,0.188631,1.150396
169,1,0.188477,0.186309,1.150396
169,2,0.181486,0.179399,1.150396
169,3,0.170027,0.168071,1.150396
169,4,0.154382,0.152606,1.150396
169,5,0.134934,0.133382,1.150396
169,6,0.112165,0.110874,1.150396
169,7,0.086633,0.085637,1.150396
169,8,0.058969,0.058290,1.150396
169,9,0.029852,0.029508,1.150396
169,10,0.000000,0.000000,1.#INF00
170,0,0.188965,0.186778,1.157164
170,1,0.186638,0.184479,1.157164
170,2,0.179716,0.177637,1.157164
170,3,0.168369,0.166421,1.157164
170,4,0.152876,0.151107,1.157164
170,5,0.133618,0.132072,1.157164
170,6,0.111071,0.109786,1.157164
170,7,0.085788,0.084796,1.157164
170,8,0.058393,0.057718,1.157164
170,9,0.029561,0.029219,1.157164
170,10,0.000000,0.000000,1.#INF00
171,0,0.187122,0.184944,1.163931
171,1,0.184818,0.182667,1.163931
171,2,0.177964,0.175892,1.163931
171,3,0.166727,0.164786,1.163931
171,4,0.151385,0.149623,1.163931
171,5,0.132315,0.130775,1.163931
171,6,0.109988,0.108707,1.163931
171,7,0.084952,0.083963,1.163931
171,8,0.057824,0.057151,1.163931
171,9,0.029272,0.028932,1.163931
171,10,0.000000,0.000000,1.#INF00
172,0,0.185297,0.183128,1.170697
172,1,0.183016,0.180873,1.170697
172,2,0.176228,0.174165,1.170697
172,3,0.165101,0.163168,1.170697
172,4,0.149908,0.148153,1.170697
172,5,0.131025,0.129491,1.170697
172,6,0.108915,0.107640,1.170697
172,7,0.084123,0.083138,1.170697
172,8,0.057260,0.056590,1.170697
172,9,0.028987,0.028647,1.170697
172,10,0.000000,0.000000,1.#INF00
173,0,0.183490,0.181329,1.177463
173,1,0.181231,0.179097,1.177463
173,2,0.174509,0.172454,1.177463
173,3,0.163490,0.161565,1.177463
173,4,0.148446,0.146698,1.177463
173,5,0.129747,0.128219,1.177463
173,6,0.107853,0.106583,1.177463
173,7,0.083303,0.082322,1.177463
173,8,0.056701,0.056034,1.177463
173,9,0.028704,0.028366,1.177463
173,10,0.000000,0.000000,1.#INF00
174,0,0.181700,0.179548,1.184229
174,1,0.179463,0.177338,1.184229
174,2,0.172807,0.170761,1.184229
174,3,0.161896,0.159979,1.184229
174,4,0.146998,0.145258,1.184229
174,5,0.128481,0.126960,1.184229
174,6,0.106801,0.105536,1.184229
174,7,0.082490,0.081513,1.184229
174,8,0.056148,0.055483,1.184229
174,9,0.028424,0.028088,1.184229
174,10,0.000000,0.000000,1.#INF00
175,0,0.179928,0.177785,1.190994
175,1,0.177713,0.175596,1.190994
175,2,0.171122,0.169084,1.190994
175,3,0.160317,0.158408,1.190994
175,4,0.145565,0.143831,1.190994
175,5,0.127228,0.125713,1.190994
175,6,0.105759,0.104499,1.190994
175,7,0.081686,0.080713,1.190994
175,8,0.055601,0.054939,1.190994
175,9,0.028147,0.027812,1.190994
175,10,0.000000,0.000000,1.#INF00
176,0,0.178173,0.176039,1.197759
176,1,0.175979,0.173872,1.197759
176,2,0.169453,0.167423,1.197759
176,3,0.158753,0.156852,1.197759
176,4,0.144145,0.142418,1.197759
176,5,0.125987,0.124478,1.197759
176,6,0.104727,0.103473,1.197759
176,7,0.080889,0.079920,1.197759
176,8,0.055058,0.054399,1.197759
176,9,0.027872,0.027539,1.197759
176,10,0.000000,0.000000,1.#INF00
177,0,0.176435,0.174310,1.204523
177,1,0.174263,0.172164,1.204523
177,2,0.167800,0.165779,1.204523
177,3,0.157205,0.155311,1.204523
177,4,0.142739,0.141020,1.204523
177,5,0.124759,0.123256,1.204523
177,6,0.103706,0.102457,1.204523
177,7,0.080100,0.079135,1.204523
177,8,0.054521,0.053865,1.204523
177,9,0.027601,0.027268,1.204523
177,10,0.000000,0.000000,1.#INF00
178,0,0.174714,0.172598,1.211287
178,1,0.172563,0.170473,1.211287
178,2,0.166163,0.164151,1.211287
178,3,0.155672,0.153786,1.211287
178,4,0.141347,0.139635,1.211287
178,5,0.123542,0.122045,1.211287
178,6,0.102695,0.101451,1.211287
178,7,0.079319,0.078358,1.211287
178,8,0.053990,0.053336,1.211287
178,9,0.027331,0.027000,1.211287
178,10,0.000000,0.000000,1.#INF00
179,0,0.173010,0.170903,1.218051
179,1,0.170880,0.168799,1.218051
179,2,0.164543,0.162538,1.218051
179,3,0.154153,0.152276,1.218051
179,4,0.139968,0.138263,1.218051
179,5,0.122337,0.120847,1.218051
179,6,0.101693,0.100454,1.218051
179,7,0.078545,0.077588,1.218051
179,8,0.053463,0.052812,1.218051
179,9,0.027065,0.026735,1.218051
179,10,0.000000,0.000000,1.#INF00
180,0,0.171323,0.169225,1.224814
180,1,0.169214,0.167141,1.224814
180,2,0.162938,0.160942,1.224814
180,3,0.152650,0.150780,1.224814
180,4,0.138603,0.136906,1.224814
180,5,0.121144,0.119660,1.224814
180,6,0.100701,0.099468,1.224814
180,7,0.077779,0.076826,1.224814
180,8,0.052942,0.052293,1.224814
180,9,0.026801,0.026473,1.224814
180,10,0.000000,0.000000,1.#INF00
181,0,0.169652,0.167563,1.231576
181,1,0.167563,0.165500,1.231576
181,2,0.161349,0.159361,1.231576
181,3,0.151161,0.149299,1.231576
181,4,0.137251,0.135561,1.231576
181,5,0.119962,0.118485,1.231576
181,6,0.099719,0.098491,1.231576
181,7,0.077020,0.076072,1.231576
181,8,0.052425,0.051780,1.231576
181,9,0.026539,0.026213,1.231576
181,10,0.000000,0.000000,1.#INF00
182,0,0.167997,0.165917,1.238338
182,1,0.165929,0.163874,1.238338
182,2,0.159775,0.157796,1.238338
182,3,0.149687,0.147833,1.238338
182,4,0.135913,0.134230,1.238338
182,5,0.118792,0.117321,1.238338
182,6,0.098746,0.097524,1.238338
182,7,0.076269,0.075325,1.238338
182,8,0.051914,0.051271,1.238338
182,9,0.026281,0.025955,1.238338
182,10,0.000000,0.000000,1.#INF00
183,0,0.166359,0.164287,1.245100
183,1,0.164311,0.162265,1.245100
183,2,0.158217,0.156247,1.245100
183,3,0.148227,0.146381,1.245100
183,4,0.134587,0.132911,1.245100
183,5,0.117633,0.116169,1.245100
183,6,0.097783,0.096566,1.245100
183,7,0.075525,0.074585,1.245100
183,8,0.051408,0.050768,1.245100
183,9,0.026024,0.025700,1.245100
183,10,0.000000,0.000000,1.#INF00
184,0,0.164736,0.162674,1.251861
184,1,0.162708,0.160671,1.251861
184,2,0.156673,0.154712,1.251861
184,3,0.146781,0.144944,1.251861
184,4,0.133274,0.131606,1.251861
184,5,0.116486,0.115028,1.251861
184,6,0.096830,0.095617,1.251861
184,7,0.074789,0.073852,1.251861
184,8,0.050906,0.050269,1.251861
184,9,0.025770,0.025448,1.251861
184,10,0.000000,0.000000,1.#INF00
185,0,0.163130,0.161076,1.258621
185,1,0.161121,0.159093,1.258621
185,2,0.155145,0.153193,1.258621
185,3,0.145349,0.143520,1.258621
185,4,0.131975,0.130314,1.258621
185,5,0.115350,0.113898,1.258621
185,6,0.095885,0.094678,1.258621
185,7,0.074059,0.073127,1.258621
185,8,0.050410,0.049775,1.258621
185,9,0.025519,0.025198,1.258621
185,10,0.000000,0.000000,1.#INF00
186,0,0.161538,0.159494,1.265381
186,1,0.159550,0.157531,1.265381
186,2,0.153632,0.151688,1.265381
186,3,0.143932,0.142111,1.265381
186,4,0.130687,0.129034,1.265381
186,5,0.114225,0.112780,1.265381
186,6,0.094950,0.093748,1.265381
186,7,0.073337,0.072409,1.265381
186,8,0.049918,0.049286,1.265381
186,9,0.025270,0.024950,1.265381
186,10,0.000000,0.000000,1.#INF00
187,0,0.159963,0.157928,1.272141
187,1,0.157994,0.155984,1.272141
187,2,0.152134,0.150198,1.272141
187,3,0.142528,0.140715,1.272141
187,4,0.129413,0.127766,1.272141
187,5,0.113111,0.111672,1.272141
187,6,0.094024,0.092828,1.272141
187,7,0.072622,0.071698,1.272141
187,8,0.049431,0.048802,1.272141
187,9,0.025024,0.024705,1.272141
187,10,0.000000,0.000000,1.#INF00
188,0,0.158403,0.156377,1.278900
188,1,0.156453,0.154452,1.278900
188,2,0.150650,0.148723,1.278900
188,3,0.141138,0.139333,1.278900
188,4,0.128151,0.126512,1.278900
188,5,0.112008,0.110575,1.278900
188,6,0.093107,0.091916,1.278900
188,7,0.071913,0.070994,1.278900
188,8,0.048949,0.048323,1.278900
188,9,0.024780,0.024463,1.278900
188,10,0.000000,0.000000,1.#INF00
189,0,0.156858,0.154841,1.285659
189,1,0.154927,0.152935,1.285659
189,2,0.149181,0.147263,1.285659
189,3,0.139761,0.137965,1.285659
189,4,0.126901,0.125269,1.285659
189,5,0.110915,0.109489,1.285659
189,6,0.092199,0.091013,1.285659
189,7,0.071212,0.070296,1.285659
189,8,0.048472,0.047849,1.285659
189,9,0.024538,0.024222,1.285659
189,10,0.000000,0.000000,1.#INF00
190,0,0.155328,0.153320,1.292417
190,1,0.153416,0.151433,1.292417
190,2,0.147726,0.145816,1.292417
190,3,0.138398,0.136610,1.292417
190,4,0.125663,0.124039,1.292417
190,5,0.109833,0.108414,1.292417
190,6,0.091299,0.090120,1.292417
190,7,0.070517,0.069606,1.292417
190,8,0.047999,0.047379,1.292417
190,9,0.024299,0.023985,1.292417
190,10,0.000000,0.000000,1.#INF00
191,0,0.153813,0.151815,1.299175
191,1,0.151919,0.149946,1.299175
191,2,0.146285,0.144384,1.299175
191,3,0.137048,0.135268,1.299175
191,4,0.124437,0.122821,1.299175
191,5,0.108762,0.107349,1.299175
191,6,0.090409,0.089234,1.299175
191,7,0.069830,0.068922,1.299175
191,8,0.047531,0.046913,1.299175
191,9,0.024062,0.023749,1.299175
191,10,0.000000,0.000000,1.#INF00
192,0,0.152313,0.150324,1.305932
192,1,0.150438,0.148473,1.305932
192,2,0.144858,0.142966,1.305932
192,3,0.135712,0.133939,1.305932
192,4,0.123224,0.121614,1.305932
192,5,0.107701,0.106295,1.305932
192,6,0.089527,0.088358,1.305932
192,7,0.069149,0.068246,1.305932
192,8,0.047067,0.046453,1.305932
192,9,0.023827,0.023516,1.305932
192,10,0.000000,0.000000,1.#INF00
193,0,0.150827,0.148847,1.312689
193,1,0.148970,0.147015,1.312689
193,2,0.143445,0.141562,1.312689
193,3,0.134388,0.132624,1.312689
193,4,0.122022,0.120420,1.312689
193,5,0.106651,0.105251,1.312689
193,6,0.088654,0.087490,1.312689
193,7,0.068474,0.067575,1.312689
193,8,0.046608,0.045996,1.312689
193,9,0.023595,0.023285,1.312689
193,10,0.000000,0.000000,1.#INF00
194,0,0.149356,0.147386,1.319446
194,1,0.147517,0.145571,1.319446
194,2,0.142046,0.140172,1.319446
194,3,0.133077,0.131321,1.319446
194,4,0.120832,0.119237,1.319446
194,5,0.105611,0.104217,1.319446
194,6,0.087789,0.086631,1.319446
194,7,0.067806,0.066912,1.319446
194,8,0.046154,0.045545,1.319446
194,9,0.023364,0.023056,1.319446
194,10,0.000000,0.000000,1.#INF00
195,0,0.147900,0.145938,1.326202
195,1,0.146079,0.144141,1.326202
195,2,0.140661,0.138795,1.326202
195,3,0.131779,0.130032,1.326202
195,4,0.119653,0.118066,1.326202
195,5,0.104581,0.103194,1.326202
195,6,0.086933,0.085780,1.326202
195,7,0.067145,0.066255,1.326202
195,8,0.045703,0.045097,1.326202
195,9,0.023137,0.022830,1.326202
195,10,0.000000,0.000000,1.#INF00
196,0,0.146457,0.144505,1.332957
196,1,0.144654,0.142726,1.332957
196,2,0.139289,0.137432,1.332957
196,3,0.130494,0.128755,1.332957
196,4,0.118486,0.116907,1.332957
196,5,0.103561,0.102180,1.332957
196,6,0.086085,0.084938,1.332957
196,7,0.066490,0.065604,1.332957
196,8,0.045258,0.044654,1.332957
196,9,0.022911,0.022606,1.332957
196,10,0.000000,0.000000,1.#INF00
197,0,0.145029,0.143086,1.339712
197,1,0.143243,0.141324,1.339712
197,2,0.137930,0.136083,1.339712
197,3,0.129221,0.127490,1.339712
197,4,0.117331,0.115759,1.339712
197,5,0.102551,0.101177,1.339712
197,6,0.085246,0.084104,1.339712
197,7,0.065842,0.064960,1.339712
197,8,0.044816,0.044216,1.339712
197,9,0.022687,0.022384,1.339712
197,10,0.000000,0.000000,1.#INF00
198,0,0.143614,0.141680,1.346467
198,1,0.141846,0.139936,1.346467
198,2,0.136585,0.134746,1.346467
198,3,0.127961,0.126238,1.346467
198,4,0.116186,0.114622,1.346467
198,5,0.101550,0.100183,1.346467
