n,j,u[n][j],exact,error
147,0,0.000000,0.000000,0.000000
147,1,0.000871,0.000932,7.051464
147,2,0.001657,0.001774,7.051464
147,3,0.002280,0.002441,7.051464
147,4,0.002681,0.002870,7.051464
147,5,0.002819,0.003017,7.051464
147,6,0.002681,0.002870,7.051464
147,7,0.002280,0.002441,7.051464
147,8,0.001657,0.001774,7.051464
147,9,0.000871,0.000932,7.051464
148,0,0.000000,0.000000,0.000000
148,1,0.000837,0.000896,7.101097
148,2,0.001592,0.001705,7.101097
148,3,0.002191,0.002347,7.101097
148,4,0.002576,0.002759,7.101097
148,5,0.002708,0.002901,7.101097
148,6,0.002576,0.002759,7.101097
148,7,0.002191,0.002347,7.101097
148,8,0.001592,0.001705,7.101097
148,9,0.000837,0.000896,7.101097
149,0,0.000000,0.000000,0.000000
149,1,0.000804,0.000862,7.150754
149,2,0.001530,0.001639,7.150754
149,3,0.002105,0.002256,7.150754
149,4,0.002475,0.002652,7.150754
149,5,0.002602,0.002788,7.150754
149,6,0.002475,0.002652,7.150754
149,7,0.002105,0.002256,7.150754
149,8,0.001530,0.001639,7.150754
149,9,0.000804,0.000862,7.150754
150,0,0.000000,0.000000,0.000000
150,1,0.000773,0.000828,7.200433
150,2,0.001470,0.001576,7.200433
150,3,0.002023,0.002169,7.200433
150,4,0.002378,0.002549,7.200433
150,5,0.002500,0.002680,7.200433
150,6,0.002378,0.002549,7.200433
150,7,0.002023,0.002169,7.200433
150,8,0.001470,0.001576,7.200433
150,9,0.000773,0.000828,7.200433
151,0,0.000000,0.000000,0.000000
151,1,0.000742,0.000796,7.250136
151,2,0.001412,0.001515,7.250136
151,3,0.001944,0.002085,7.250136
151,4,0.002285,0.002451,7.250136
151,5,0.002403,0.002577,7.250136
151,6,0.002285,0.002451,7.250136
151,7,0.001944,0.002085,7.250136
151,8,0.001412,0.001515,7.250136
151,9,0.000742,0.000796,7.250136
152,0,0.000000,0.000000,0.000000
152,1,0.000713,0.000765,7.299861
15
