n,j,u[n][j],exact,error
133,5,0.006047,0.005244,13.273299
133,6,0.005751,0.004988,13.273299
133,7,0.004892,0.004243,13.273299
133,8,0.003554,0.003082,13.273299
133,9,0.001869,0.001621,13.273299
133,10,0.000000,0.000000,0.000000
134,0,0.000000,0.000000,0.000000
134,1,0.001798,0.001558,13.366111
134,2,0.003420,0.002963,13.366111
134,3,0.004708,0.004078,13.366111
134,4,0.005534,0.004794,13.366111
134,5,0.005819,0.005041,13.366111
134,6,0.005534,0.004794,13.366111
134,7,0.004708,0.004078,13.366111
134,8,0.003420,0.002963,13.366111
134,9,0.001798,0.001558,13.366111
134,10,0.000000,0.000000,0.000000
135,0,0.000000,0.000000,0.000000
135,1,0.001730,0.001498,13.458824
135,2,0.003291,0.002848,13.458824
135,3,0.004530,0.003921,13.458824
135,4,0.005326,0.004609,13.458824
135,5,0.005600,0.004846,13.458824
135,6,0.005326,0.004609,13.458824
135,7,0.004530,0.003921,13.458824
135,8,0.003291,0.002848,13.458824
135,9,0.001730,0.001498,13.458824
135,10,0.000000,0.000000,0.000000
136,0,0.000000,0.000000,0.000000
136,1,0.001665,0.001440,13.551437
136,2,0.003167,0.002738,13.551437
136,3,0.004360,0.003769,13.551437
136,4,0.005125,0.004430,13.551437
136,5,0.005389,0.004658,13.551437
136,6,0.005125,0.004430,13.551437
136,7,0.004360,0.003769,13.551437
136,8,0.003167,0.002738,13.551437
136,9,0.001665,0.001440,13.551437
136,10,0.000000,0.000000,0.000000
137,0,0.000000,0.000000,0.000000
137,1,0.001602,0.001384,13.643952
137,2,0.003048,0.002632,13.643952
137,3,0.004195,0.003623,13.643952
137,4,0.004932,0.004259,13.643952
137,5,0.005186,0.004478,13.643952
137,6,0.004932,0.004259,13.643952
137,7,0.004195,0.003623,13.643952
137,8,0.003048,0.002632,13.643952
137,9,0.001602,0.001384,13.643952
137,10,0.000000,0.000000,0.000000
138,0,0.000000,0.000000,0.000000
138,1,0.001542,0.001330,13.736367
138,2,0.002933,0.002530,13.736367
138,3,0.004037,0.003483,13.736367
138,4,0.004746,0.004094,13.736367
138,5,0.004990,0.004305,13.736367
138,6,0.004746,0.004094,13.736367
138,7,0.004037,0.003483,13.736367
138,8,0.002933,0.002530,13.736367
138,9,0.001542,0.001330,13.736367
138,10,0.000000,0.000000,0.000000
139,0,0.000000,0.000000,0.000000
139,1,0.001484,0.001279,13.828684
139,2,0.002823,0.002432,13.828684
139,3,0.003885,0.003348,13.828684
139,4,0.004567,0.003936,13.828684
139,5,0.004802,0.004138,13.828684
139,6,0.004567,0.003936,13.828684
139,7,0.003885,0.003348,13.828684
139,8,0.002823,0.002432,13.828684
139,9,0.001484,0.001279,13.828684
139,10,0.000000,0.000000,0.000000
140,0,0.000000,0.000000,0.000000
140,1,0.001428,0.001229,13.920901
140,2,0.002716,0.002338,13.920901
140,3,0.003739,0.003218,13.920901
140,4,0.004395,0.003783,13.920901
140,5,0.004621,0.003978,13.920901
140,6,0.004395,0.003783,13.920901
140,7,0.003739,0.003218,13.920901
140,8,0.002716,0.002338,13.920901
140,9,0.001428,0.001229,13.920901
140,10,0.000000,0.000000,0.000000
141,0,0.000000,0.000000,0.000000
141,1,0.001374,0.001182,14.013020
141,2,0.002614,0.002248,14.013020
141,3,0.003598,0.003094,14.013020
141,4,0.004230,0.003637,14.013020
141,5,0.004447,0.003824,14.013020
141,6,0.004230,0.003637,14.013020
141,7,0.003598,0.003094,14.013020
141,8,0.002614,0.002248,14.013020
141,9,0.001374,0.001182,14.013020
141,10,0.000000,0.000000,0.000000
142,0,0.000000,0.000000,0.000000
142,1,0.001322,0.001136,14.105041
142,2,0.002515,0.002161,14.105041
142,3,0.003462,0.002974,14.105041
142,4,0.004070,0.003496,14.105041
142,5,0.004280,0.003676,14.105041
142,6,0.004070,0.003496,14.105041
142,7,0.003462,0.002974,14.105041
142,8,0.002515,0.002161,14.105041
142,9,0.001322,0.001136,14.105041
142,10,0.000000,0.000000,0.000000
143,0,0.000000,0.000000,0.000000
143,1,0.001273,0.001092,14.196963
143,2,0.002421,0.002077,14.196963
143,3,0.003332,0.002859,14.196963
143,4,0.003917,0.003361,14.196963
143,5,0.004118,0.003534,14.196963
143,6,0.003917,0.003361,14.196963
143,7,0.003332,0.002859,14.196963
143,8,0.002421,0.002077,14.196963
143,9,0.001273,0.001092,14.196963
143,10,0.000000,0.000000,0.000000
144,0,0.000000,0.000000,0.000000
144,1,0.001225,0.001050,14.288786
144,2,0.002330,0.001997,14.288786
144,3,0.003206,0.002748,14.288786
144,4,0.003769,0.003231,14.288786
144,5,0.003963,0.003397,14.288786
144,6,0.003769,0.003231,14.288786
144,7,0.003206,0.002748,14.288786
144,8,0.002330,0.001997,14.288786
144,9,0.001225,0.001050,14.288786
144,10,0.000000,0.000000,0.000000
145,0,0.000000,0.000000,0.000000
145,1,0.001179,0.001009,14.380511
145,2,0.002242,0.001919,14.380511
145,3,0.003085,0.002642,14.380511
145,4,0.003627,0.003106,14.380511
145,5,0.003814,0.003265,14.380511
145,6,0.003627,0.003106,14.380511
145,7,0.003085,0.002642,14.380511
145,8,0.002242,0.001919,14.380511
145,9,0.001179,0.001009,14.380511
145,10,0.000000,0.000000,0.000000
146,0,0.000000,0.000000,0.000000
146,1,0.001134,0.000970,14.472139
146,2,0.002157,0.001845,14.472139
146,3,0.002969,0.002540,14.472139
146,4,0.003491,0.002985,14.472139
146,5,0.003670,0.003139,14.472139
146,6,0.003491,0.002985,14.472139
146,7,0.002969,0.002540,14.472139
146,8,0.002157,0.001845,14.472139
146,9,0.001134,0.000970,14.472139
146,10,0.000000,0.000000,0.000000
147,0,0.000000,0.000000,0.000000
147,1,0.001091,0.000932,14.563668
147,2,0.002076,0.001774,14.563668
147,3,0.002857,0.002441,14.563668
147,4,0.003359,0.002870,14.563668
147,5,0.003532,0.003017,14.563668
147,6,0.003359,0.002870,14.563668
147,7,0.002857,0.002441,14.563668
147,8,0.002076,0.001774,14.563668
147,9,0.001091,0.000932,14.563668
147,10,0.000000,0.000000,0.000000
148,0,0.000000,0.000000,0.000000
148,1,0.001050,0.000896,14.655099
148,2,0.001998,0.001705,14.655099
148,3,0.002750,0.002347,14.655099
148,4,0.003232,0.002759,14.655099
148,5,0.003399,0.002901,14.655099
148,6,0.003232,0.002759,14.655099
148,7,0.002750,0.002347,14.655099
148,8,0.001998,0.001705,14.655099
148,9,0.001050,0.000896,14.655099
148,10,0.000000,0.000000,0.000000
149,0,0.000000,0.000000,0.000000
149,1,0.001011,0.000862,14.746432
149,2,0.001922,0.001639,14.746432
149,3,0.002646,0.002256,14.746432
149,4,0.003111,0.002652,14.746432
149,5,0.003271,0.002788,14.746432
149,6,0.003111,0.002652,14.746432
149,7,0.002646,0.002256,14.746432
149,8,0.001922,0.001639,14.746432
149,9,0.001011,0.000862,14.746432
149,10,0.000000,0.000000,0.000000
150,0,0.000000,0.000000,0.000000
150,1,0.000973,0.000828,14.837668
150,2,0.001850,0.001576,14.837668
150,3,0.002546,0.002169,14.837668
150,4,0.002993,0.002549,14.837668
150,5,0.003147,0.002680,14.837668
150,6,0.002993,0.002549,14.837668
150,7,0.002546,0.002169,14.837668
150,8,0.001850,0.001576,14.837668
150,9,0.000973,0.000828,14.837668
150,10,0.000000,0.000000,0.000000
151,0,0.000000,0.000000,0.000000
151,1,0.000936,0.000796,14.928805
151,2,0.001780,0.001515,14.928805
151,3,0.002450,0.002085,14.928805
151,4,0.002881,0.002451,14.928805
151,5,0.003029,0.002577,14.928805
151,6,0.002881,0.002451,14.928805
151,7,0.002450,0.002085,14.928805
151,8,0.001780,0.001515,14.928805
151,9,0.000936,0.000796,14.928805
151,10,0.000000,0.000000,0.000000
152,0,0.000000,0.000000,0.000000
152,1,0.000901,0.000765,15.019846
152,2,0.001713,0.001456,15.019846
152,3,0.002358,0.002004,15.019846
152,4,0.002772,0.002356,15.019846
152,5,0.002915,0.002477,15.019846
152,6,0.002772,0.002356,15.019846
152,7,0.002358,0.002004,15.019846
152,8,0.001713,0.001456,15.019846
152,9,0.000901,0.000765,15.019846
152,10,0.000000,0.000000,0.000000
153,0,0.000000,0.000000,0.000000
153,1,0.000867,0.000736,15.110789
153,2,0.001649,0.001400,15.110789
153,3,0.002269,0.001926,15.110789
153,4,0.002668,0.002265,15.110789
153,5,0.002805,0.002381,15.110789
153,6,0.002668,0.002265,15.110789
153,7,0.002269,0.001926,15.110789
153,8,0.001649,0.001400,15.110789
153,9,0.000867,0.000736,15.110789
153,10,0.000000,0.000000,0.000000
154,0,0.000000,0.000000,0.000000
154,1,0.000834,0.000707,15.201634
154,2,0.001587,0.001345,15.201634
154,3,0.002184,0.001852,15.201634
154,4,0.002567,0.002177,15.201634
154,5,0.002699,0.002289,15.201634
154,6,0.002567,0.002177,15.201634
154,7,0.002184,0.001852,15.201634
154,8,0.001587,0.001345,15.201634
154,9,0.000834,0.000707,15.201634
154,10,0.000000,0.000000,0.000000
155,0,0.000000,0.000000,0.000000
155,1,0.000803,0.000680,15.292383
155,2,0.001527,0.001293,15.292383
155,3,0.002101,0.001780,15.292383
155,4,0.002470,0.002093,15.292383
155,5,0.002598,0.002200,15.292383
155,6,0.002470,0.002093,15.292383
155,7,0.002101,0.001780,15.292383
155,8,0.001527,0.001293,15.292383
155,9,0.000803,0.000680,15.292383
155,10,0.000000,0.000000,0.000000
156,0,0.000000,0.000000,0.000000
156,1,0.000772,0.000654,15.383034
156,2,0.001469,0.001243,15.383034
156,3,0.002022,0.001711,15.383034
156,4,0.002377,0.002012,15.383034
156,5,0.002500,0.002115,15.383034
156,6,0.002377,0.002012,15.383034
156,7,0.002022,0.001711,15.383034
156,8,0.001469,0.001243,15.383034
156,9,0.000772,0.000654,15.383034
156,10,0.000000,0.000000,0.000000
157,0,0.000000,0.000000,0.000000
157,1,0.000743,0.000628,15.473588
157,2,0.001414,0.001195,15.473588
157,3,0.001946,0.001645,15.473588
157,4,0.002288,0.001934,15.473588
157,5,0.002405,0.002033,15.473588
157,6,0.002288,0.001934,15.473588
157,7,0.001946,0.001645,15.473588
157,8,0.001414,0.001195,15.473588
157,9,0.000743,0.000628,15.473588
157,10,0.000000,0.000000,0.000000
158,0,0.000000,0.000000,0.000000
158,1,0.000715,0.000604,15.564046
158,2,0.001361,0.001149,15.564046
158,3,0.001873,0.001581,15.564046
158,4,0.002202,0.001859,15.564046
158,5,0.002315,0.001955,15.564046
158,6,0.002202,0.001859,15.564046
158,7,0.001873,0.001581,15.564046
158,8,0.001361,0.001149,15.564046
158,9,0.000715,0.000604,15.564046
158,10,0.000000,0.000000,0.000000
159,0,0.000000,0.000000,0.000000
159,1,0.000688,0.000581,15.654406
159,2,0.001309,0.001104,15.654406
159,3,0.001802,0.001520,15.654406
159,4,0.002119,0.001787,15.654406
159,5,0.002228,0.001879,15.654406
159,6,0.002119,0.001787,15.654406
159,7,0.001802,0.001520,15.654406
159,8,0.001309,0.001104,15.654406
159,9,0.000688,0.000581,15.654406
159,10,0.000000,0.000000,0.000000
160,0,0.000000,0.000000,0.000000
160,1,0.000662,0.000558,15.744670
160,2,0.001260,0.001062,15.744670
160,3,0.001734,0.001461,15.744670
160,4,0.002039,0.001718,15.744670
160,5,0.002144,0.001806,15.744670
160,6,0.002039,0.001718,15.744670
160,7,0.001734,0.001461,15.744670
160,8,0.001260,0.001062,15.744670
160,9,0.000662,0.000558,15.744670
160,10,0.000000,0.000000,0.000000
161,0,0.000000,0.000000,0.000000
161,1,0.000637,0.000537,15.834837
161,2,0.001213,0.001021,15.834837
161,3,0.001669,0.001405,15.834837
161,4,0.001962,0.001651,15.834837
161,5,0.002063,0.001736,15.834837
161,6,0.001962,0.001651,15.834837
161,7,0.001669,0.001405,15.834837
161,8,0.001213,0.001021,15.834837
161,9,0.000637,0.000537,15.834837
161,10,0.000000,0.000000,0.000000
162,0,0.000000,0.000000,0.000000
162,1,0.000613,0.000516,15.924908
162,2,0.001167,0.000981,15.924908
162,3,0.001606,0.001350,15.924908
162,4,0.001888,0.001587,15.924908
162,5,0.001985,0.001669,15.924908
162,6,0.001888,0.001587,15.924908
162,7,0.001606,0.001350,15.924908
162,8,0.001167,0.000981,15.924908
162,9,0.000613,0.000516,15.924908
162,10,0.000000,0.000000,0.000000
163,0,0.000000,0.000000,0.000000
163,1,0.000590,0.000496,16.014882
163,2,0.001123,0.000943,16.014882
163,3,0.001546,0.001298,16.014882
163,4,0.001817,0.001526,16.014882
163,5,0.001910,0.001604,16.014882
163,6,0.001817,0.001526,16.014882
163,7,0.001546,0.001298,16.014882
163,8,0.001123,0.000943,16.014882
163,9,0.000590,0.000496,16.014882
163,10,0.000000,0.000000,0.000000
164,0,0.000000,0.000000,0.000000
164,1,0.000568,0.000477,16.104760
164,2,0.001081,0.000907,16.104760
164,3,0.001487,0.001248,16.104760
164,4,0.001748,0.001467,16.104760
164,5,0.001838,0.001542,16.104760
164,6,0.001748,0.001467,16.104760
164,7,0.001487,0.001248,16.104760
164,8,0.001081,0.000907,16.104760
164,9,0.000568,0.000477,16.104760
164,10,0.000000,0.000000,0.000000
165,0,0.000000,0.000000,0.000000
165,1,0.000547,0.000458,16.194542
165,2,0.001040,0.000871,16.194542
165,3,0.001431,0.001199,16.194542
165,4,0.001683,0.001410,16.194542
165,5,0.001769,0.001483,16.194542
165,6,0.001683,0.001410,16.194542
165,7,0.001431,0.001199,16.194542
165,8,0.001040,0.000871,16.194542
165,9,0.000547,0.000458,16.194542
165,10,0.000000,0.000000,0.000000
166,0,0.000000,0.000000,0.000000
166,1,0.000526,0.000440,16.284228
166,2,0.001001,0.000838,16.284228
166,3,0.001377,0.001153,16.284228
166,4,0.001619,0.001355,16.284228
166,5,0.001702,0.001425,16.284228
166,6,0.001619,0.001355,16.284228
166,7,0.001377,0.001153,16.284228
166,8,0.001001,0.000838,16.284228
166,9,0.000526,0.000440,16.284228
166,10,0.000000,0.000000,0.000000
167,0,0.000000,0.000000,0.000000
167,1,0.000506,0.000423,16.373818
167,2,0.000963,0.000805,16.373818
167,3,0.001325,0.001108,16.373818
167,4,0.001558,0.001303,16.373818
167,5,0.001638,0.001370,16.373818
167,6,0.001558,0.001303,16.373818
167,7,0.001325,0.001108,16.373818
167,8,0.000963,0.000805,16.373818
167,9,0.000506,0.000423,16.373818
167,10,0.000000,0.000000,0.000000
168,0,0.000000,0.000000,0.000000
168,1,0.000487,0.000407,16.463312
168,2,0.000927,0.000774,16.463312
168,3,0.001275,0.001066,16.463312
168,4,0.001499,0.001253,16.463312
168,5,0.001577,0.001317,16.463312
168,6,0.001499,0.001253,16.463312
168,7,0.001275,0.001066,16.463312
168,8,0.000927,0.000774,16.463312
168,9,0.000487,0.000407,16.463312
168,10,0.000000,0.000000,0.000000
169,0,0.000000,0.000000,0.000000
169,1,0.000469,0.000391,16.552710
169,2,0.000892,0.000744,16.552710
169,3,0.001227,0.001024,16.552710
169,4,0.001443,0.001204,16.552710
169,5,0.001517,0.001266,16.552710
169,6,0.001443,0.001204,16.552710
169,7,0.001227,0.001024,16.552710
169,8,0.000892,0.000744,16.552710
169,9,0.000469,0.000391,16.552710
169,10,0.000000,0.000000,0.000000
170,0,0.000000,0.000000,0.000000
170,1,0.000451,0.000376,16.642013
170,2,0.000858,0.000715,16.642013
170,3,0.001181,0.000985,16.642013
170,4,0.001389,0.001157,16.642013
170,5,0.001460,0.001217,16.642013
170,6,0.001389,0.001157,16.642013
170,7,0.001181,0.000985,16.642013
170,8,0.000858,0.000715,16.642013
170,9,0.000451,0.000376,16.642013
170,10,0.000000,0.000000,0.000000
171,0,0.000000,0.000000,0.000000
171,1,0.000434,0.000362,16.731220
171,2,0.000826,0.000688,16.731220
171,3,0.001137,0.000946,16.731220
171,4,0.001336,0.001113,16.731220
171,5,0.001405,0.001170,16.731220
171,6,0.001336,0.001113,16.731220
171,7,0.001137,0.000946,16.731220
171,8,0.000826,0.000688,16.731220
171,9,0.000434,0.000362,16.731220
171,10,0.000000,0.000000,0.000000
172,0,0.000000,0.000000,0.000000
172,1,0.000418,0.000348,16.820331
172,2,0.000795,0.000661,16.820331
172,3,0.001094,0.000910,16.820331
172,4,0.001286,0.001070,16.820331
172,5,0.001352,0.001125,16.820331
172,6,0.001286,0.001070,16.820331
172,7,0.001094,0.000910,16.820331
172,8,0.000795,0.000661,16.820331
172,9,0.000418,0.000348,16.820331
172,10,0.000000,0.000000,0.000000
173,0,0.000000,0.000000,0.000000
173,1,0.000402,0.000334,16.909347
173,2,0.000765,0.000635,16.909347
173,3,0.001053,0.000875,16.909347
173,4,0.001237,0.001028,16.909347
173,5,0.001301,0.001081,16.909347
173,6,0.001237,0.001028,16.909347
173,7,0.001053,0.000875,16.909347
173,8,0.000765,0.000635,16.909347
173,9,0.000402,0.000334,16.909347
173,10,0.000000,0.000000,0.000000
174,0,0.000000,0.000000,0.000000
174,1,0.000387,0.000321,16.998268
174,2,0.000736,0.000611,16.998268
174,3,0.001013,0.000841,16.998268
174,4,0.001191,0.000988,16.998268
174,5,0.001252,0.001039,16.998268
174,6,0.001191,0.000988,16.998268
174,7,0.001013,0.000841,16.998268
174,8,0.000736,0.000611,16.998268
174,9,0.000387,0.000321,16.998268
174,10,0.000000,0.000000,0.000000
175,0,0.000000,0.000000,0.000000
175,1,0.000372,0.000309,17.087094
175,2,0.000708,0.000587,17.087094
175,3,0.000975,0.000808,17.087094
175,4,0.001146,0.000950,17.087094
175,5,0.001205,0.000999,17.087094
175,6,0.001146,0.000950,17.087094
175,7,0.000975,0.000808,17.087094
175,8,0.000708,0.000587,17.087094
175,9,0.000372,0.000309,17.087094
175,10,0.000000,0.000000,0.000000
176,0,0.000000,0.000000,0.000000
176,1,0.000358,0.000297,17.175824
176,2,0.000682,0.000564,17.175824
176,3,0.000938,0.000777,17.175824
176,4,0.001103,0.000913,17.175824
176,5,0.001160,0.000960,17.175824
176,6,0.001103,0.000913,17.175824
176,7,0.000938,0.000777,17.175824
176,8,0.000682,0.000564,17.175824
176,9,0.000358,0.000297,17.175824
176,10,0.000000,0.000000,0.000000
177,0,0.000000,0.000000,0.000000
177,1,0.000345,0.000285,17.264460
177,2,0.000656,0.000543,17.264460
177,3,0.000903,0.000747,17.264460
177,4,0.001061,0.000878,17.264460
177,5,0.001116,0.000923,17.264460
177,6,0.001061,0.000878,17.264460
177,7,0.000903,0.000747,17.264460
177,8,0.000656,0.000543,17.264460
177,9,0.000345,0.000285,17.264460
177,10,0.000000,0.000000,0.000000
178,0,0.000000,0.000000,0.000000
178,1,0.000332,0.000274,17.353001
178,2,0.000631,0.000522,17.353001
178,3,0.000869,0.000718,17.353001
178,4,0.001021,0.000844,17.353001
178,5,0.001074,0.000887,17.353001
178,6,0.001021,0.000844,17.353001
178,7,0.000869,0.000718,17.353001
178,8,0.000631,0.000522,17.353001
178,9,0.000332,0.000274,17.353001
178,10,0.000000,0.000000,0.000000
179,0,0.000000,0.000000,0.000000
179,1,0.000319,0.000264,17.441447
179,2,0.000607,0.000501,17.441447
179,3,0.000836,0.000690,17.441447
179,4,0.000983,0.000811,17.441447
179,5,0.001033,0.000853,17.441447
179,6,0.000983,0.000811,17.441447
179,7,0.000836,0.000690,17.441447
179,8,0.000607,0.000501,17.441447
179,9,0.000319,0.000264,17.441447
179,10,0.000000,0.000000,0.000000
180,0,0.000000,0.000000,0.000000
180,1,0.000307,0.000253,17.529798
180,2,0.000584,0.000482,17.529798
180,3,0.000804,0.000663,17.529798
180,4,0.000946,0.000780,17.529798
180,5,0.000994,0.000820,17.529798
180,6,0.000946,0.000780,17.529798
180,7,0.000804,0.000663,17.529798
180,8,0.000584,0.000482,17.529798
180,9,0.000307,0.000253,17.529798
180,10,0.000000,0.000000,0.000000
181,0,0.000000,0.000000,0.000000
181,1,0.000296,0.000244,17.618055
181,2,0.000562,0.000463,17.618055
181,3,0.000774,0.000638,17.618055
181,4,0.000910,0.000750,17.618055
181,5,0.000957,0.000788,17.618055
181,6,0.000910,0.000750,17.618055
181,7,0.000774,0.000638,17.618055
181,8,0.000562,0.000463,17.618055
181,9,0.000296,0.000244,17.618055
181,10,0.000000,0.000000,0.000000
182,0,0.000000,0.000000,0.000000
182,1,0.000285,0.000234,17.706218
182,2,0.000541,0.000445,17.706218
182,3,0.000745,0.000613,17.706218
182,4,0.000876,0.000721,17.706218
182,5,0.000921,0.000758,17.706218
182,6,0.000876,0.000721,17.706218
182,7,0.000745,0.000613,17.706218
182,8,0.000541,0.000445,17.706218
182,9,0.000285,0.000234,17.706218
182,10,0.000000,0.000000,0.000000
183,0,0.000000,0.000000,0.000000
183,1,0.000274,0.000225,17.794286
183,2,0.000521,0.000428,17.794286
183,3,0.000717,0.000589,17.794286
183,4,0.000843,0.000693,17.794286
183,5,0.000886,0.000728,17.794286
183,6,0.000843,0.000693,17.794286
183,7,0.000717,0.000589,17.794286
183,8,0.000521,0.000428,17.794286
183,9,0.000274,0.000225,17.794286
183,10,0.000000,0.000000,0.000000
184,0,0.000000,0.000000,0.000000
184,1,0.000264,0.000216,17.882259
184,2,0.000501,0.000412,17.882259
184,3,0.000690,0.000567,17.882259
184,4,0.000811,0.000666,17.882259
184,5,0.000853,0.000700,17.882259
184,6,0.000811,0.000666,17.882259
184,7,0.000690,0.000567,17.882259
184,8,0.000501,0.000412,17.882259
184,9,0.000264,0.000216,17.882259
184,10,0.000000,0.000000,0.000000
185,0,0.000000,0.000000,0.000000
185,1,0.000254,0.000208,17.970139
185,2,0.000482,0.000396,17.970139
185,3,0.000664,0.000545,17.970139
185,4,0.000780,0.000640,17.970139
185,5,0.000821,0.000673,17.970139
185,6,0.000780,0.000640,17.970139
185,7,0.000664,0.000545,17.970139
185,8,0.000482,0.000396,17.970139
185,9,0.000254,0.000208,17.970139
185,10,0.000000,0.000000,0.000000
186,0,0.000000,0.000000,0.000000
186,1,0.000244,0.000200,18.057925
186,2,0.000464,0.000380,18.057925
186,3,0.000639,0.000524,18.057925
186,4,0.000751,0.000615,18.057925
186,5,0.000790,0.000647,18.057925
186,6,0.000751,0.000615,18.057925
186,7,0.000639,0.000524,18.057925
186,8,0.000464,0.000380,18.057925
186,9,0.000244,0.000200,18.057925
186,10,0.000000,0.000000,0.000000
187,0,0.000000,0.000000,0.000000
187,1,0.000235,0.000192,18.145616
187,2,0.000447,0.000366,18.145616
187,3,0.000615,0.000503,18.145616
187,4,0.000723,0.000592,18.145616
187,5,0.000760,0.000622,18.145616
187,6,0.000723,0.000592,18.145616
187,7,0.000615,0.000503,18.145616
187,8,0.000447,0.000366,18.145616
187,9,0.000235,0.000192,18.145616
187,10,0.000000,0.000000,0.000000
188,0,0.000000,0.000000,0.000000
188,1,0.000226,0.000185,18.233214
188,2,0.000430,0.000351,18.233214
188,3,0.000592,0.000484,18.233214
188,4,0.000696,0.000569,18.233214
188,5,0.000731,0.000598,18.233214
188,6,0.000696,0.000569,18.233214
188,7,0.000592,0.000484,18.233214
188,8,0.000430,0.000351,18.233214
188,9,0.000226,0.000185,18.233214
188,10,0.000000,0.000000,0.000000
189,0,0.000000,0.000000,0.000000
189,1,0.000217,0.000178,18.320718
189,2,0.000414,0.000338,18.320718
189,3,0.000569,0.000465,18.320718
189,4,0.000669,0.000547,18.320718
189,5,0.000704,0.000575,18.320718
189,6,0.000669,0.000547,18.320718
189,7,0.000569,0.000465,18.320718
189,8,0.000414,0.000338,18.320718
189,9,0.000217,0.000178,18.320718
189,10,0.000000,0.000000,0.000000
190,0,0.000000,0.000000,0.000000
190,1,0.000209,0.000171,18.408129
190,2,0.000398,0.000325,18.408129
190,3,0.000548,0.000447,18.408129
190,4,0.000644,0.000526,18.408129
190,5,0.000677,0.000553,18.408129
190,6,0.000644,0.000526,18.408129
190,7,0.000548,0.000447,18.408129
190,8,0.000398,0.000325,18.408129
190,9,0.000209,0.000171,18.408129
190,10,0.000000,0.000000,0.000000
191,0,0.000000,0.000000,0.000000
191,1,0.000201,0.000164,18.495446
191,2,0.000383,0.000312,18.495446
191,3,0.000527,0.000430,18.495446
191,4,0.000620,0.000505,18.495446
191,5,0.000652,0.000531,18.495446
191,6,0.000620,0.000505,18.495446
191,7,0.000527,0.000430,18.495446
191,8,0.000383,0.000312,18.495446
191,9,0.000201,0.000164,18.495446
191,10,0.000000,0.000000,0.000000
192,0,0.000000,0.000000,0.000000
192,1,0.000194,0.000158,18.582669
192,2,0.000369,0.000300,18.582669
192,3,0.000507,0.000413,18.582669
192,4,0.000596,0.000486,18.582669
192,5,0.000627,0.000511,18.582669
192,6,0.000596,0.000486,18.582669
192,7,0.000507,0.000413,18.582669
192,8,0.000369,0.000300,18.582669
192,9,0.000194,0.000158,18.582669
192,10,0.000000,0.000000,0.000000
193,0,0.000000,0.000000,0.000000
193,1,0.000187,0.000152,18.669799
193,2,0.000355,0.000289,18.669799
193,3,0.000488,0.000397,18.669799
193,4,0.000574,0.000467,18.669799
193,5,0.000604,0.000491,18.669799
193,6,0.000574,0.000467,18.669799
193,7,0.000488,0.000397,18.669799
193,8,0.000355,0.000289,18.669799
193,9,0.000187,0.000152,18.669799
193,10,0.000000,0.000000,0.000000
194,0,0.000000,0.000000,0.000000
194,1,0.000179,0.000146,18.756836
194,2,0.000341,0.000277,18.756836
194,3,0.000470,0.000382,18.756836
194,4,0.000552,0.000449,18.756836
194,5,0.000581,0.000472,18.756836
194,6,0.000552,0.000449,18.756836
194,7,0.000470,0.000382,18.756836
194,8,0.000341,0.000277,18.756836
194,9,0.000179,0.000146,18.756836
194,10,0.000000,0.000000,0.000000
195,0,0.000000,0.000000,0.000000
195,1,0.000173,0.000140,18.843780
195,2,0.000329,0.000267,18.843780
195,3,0.000452,0.000367,18.843780
195,4,0.000532,0.000431,18.843780
195,5,0.000559,0.000454,18.843780
195,6,0.000532,0.000431,18.843780
195,7,0.000452,0.000367,18.843780
195,8,0.000329,0.000267,18.843780
195,9,0.000173,0.000140,18.843780
195,10,0.000000,0.000000,0.000000
196,0,0.000000,0.000000,0.000000
196,1,0.000166,0.000135,18.930631
196,2,0.000316,0.000256,18.930631
196,3,0.000435,0.000353,18.930631
196,4,0.000512,0.000415,18.930631
196,5,0.000538,0.000436,18.930631
196,6,0.000512,0.000415,18.930631
196,7,0.000435,0.000353,18.930631
196,8,0.000316,0.000256,18.930631
196,9,0.000166,0.000135,18.930631
196,10,0.000000,0.000000,0.000000
197,0,0.000000,0.000000,0.000000
197,1,0.000160,0.000130,19.017388
197,2,0.000304,0.000246,19.017388
197,3,0.000419,0.000339,19.017388
197,4,0.000492,0.000399,19.017388
197,5,0.000518,0.000419,19.017388
197,6,0.000492,0.000399,19.017388
197,7,0.000419,0.000339,19.017388
197,8,0.000304,0.000246,19.017388
197,9,0.000160,0.000130,19.017388
197,10,0.000000,0.000000,0.000000
198,0,0.000000,0.000000,0.000000
198,1,0.000154,0.000125,19.104053
198,2,0.000293,0.000237,19.104053
198,3,0.000403,0.000326,19.104053
198,4,0.000474,0.000383,19.104053
198,5,0.000498,0.000403,19.104053
198,6,0.000474,0.000383,19.104053
198,7,0.000403,0.000326,19.104053
198,8,0.000293,0.000237,19.104053
198,9,0.000154,0.000125,19.104053
198,10,0.000000,0.000000,0.000000
199,0,0.000000,0.000000,0.000000
199,1,0.000148,0.000120,19.190625
199,2,0.000282,0.000228,19.190625
199,3,0.000388,0.000313,19.190625
199,4,0.000456,0.000368,19.190625
199,5,0.000479,0.000387,19.190625
199,6,0.000456,0.000368,19.190625
199,7,0.000388,0.000313,19.190625
199,8,0.000282,0.000228,19.190625
199,9,0.000148,0.000120,19.190625
199,10,0.000000,0.000000,0.000000
200,0,0.000000,0.000000,0.000000
200,1,0.000143,0.000115,19.277105
200,2,0.000271,0.000219,19.277105
200,3,0.000373,0.000301,19.277105
